prim_track,nsegsum,shower_max,max_pid,shower_start
267237.0,9,2,3,3
267238.0,3,1,1,10000
267239.0,8,2,11,11
267313.0,3,1,1,10000
267442.0,4,1,1,10000
267443.0,3,1,1,10000
267444.0,4,1,1,10000
267446.0,4,1,3,10000
267526.0,2,1,1,10000
267530.0,4,1,1,10000
267536.0,4,1,1,10000
267537.0,4,1,1,10000
267566.0,4,1,1,10000
267625.0,4,1,2,10000
267627.0,3,1,1,10000
267633.0,4,1,1,10000
267655.0,4,1,1,10000
267658.0,4,1,1,10000
267659.0,4,1,1,10000
267712.0,2,1,2,10000
267746.0,4,1,1,10000
267811.0,4,1,2,10000
267824.0,4,1,1,10000
267837.0,11,2,7,7
267838.0,4,1,1,10000
267839.0,7,2,3,3
267859.0,4,1,1,10000
267860.0,4,1,3,10000
267862.0,4,1,1,10000
267916.0,4,1,1,10000
267917.0,4,1,1,10000
267918.0,2,1,1,10000
267925.0,3,1,1,10000
267947.0,4,1,1,10000
267948.0,2,1,5,10000
267967.0,4,1,1,10000
267983.0,4,1,1,10000
267984.0,4,1,1,10000
267985.0,4,1,1,10000
267986.0,4,1,1,10000
268049.0,2,1,1,10000
268052.0,3,1,1,10000
268057.0,4,1,1,10000
268058.0,4,1,1,10000
268083.0,4,1,1,10000
268084.0,3,1,1,10000
268104.0,3,1,1,10000
268106.0,4,1,1,10000
268165.0,4,1,1,10000
268173.0,4,1,1,10000
268195.0,4,1,1,10000
268244.0,4,1,1,10000
268245.0,4,1,1,10000
268252.0,4,1,1,10000
268274.0,9,2,18,18
268276.0,10,2,18,18
268278.0,9,2,3,3
268280.0,4,1,1,10000
268297.0,4,1,1,10000
268317.0,4,1,1,10000
268318.0,4,1,1,10000
268338.0,4,1,1,10000
268388.0,4,1,1,10000
268389.0,4,1,1,10000
268393.0,4,1,1,10000
268394.0,4,1,1,10000
268399.0,2,1,1,10000
268400.0,8,2,16,16
268401.0,4,1,1,10000
268489.0,4,1,1,10000
268513.0,4,1,1,10000
268586.0,4,1,1,10000
268600.0,3,1,1,10000
268621.0,4,1,1,10000
268622.0,4,1,1,10000
268675.0,4,1,1,10000
268692.0,4,1,1,10000
268721.0,4,1,1,10000
268722.0,4,1,1,10000
268723.0,4,1,1,10000
268724.0,4,1,1,10000
268766.0,4,1,1,10000
268767.0,7,2,2,2
268768.0,6,2,1,1
268769.0,4,1,1,10000
268781.0,4,1,1,10000
268782.0,4,1,1,10000
268783.0,3,1,1,10000
268784.0,4,1,1,10000
268786.0,9,2,17,17
268804.0,4,1,1,10000
268812.0,4,1,1,10000
268813.0,4,1,1,10000
268815.0,4,1,1,10000
268865.0,3,1,1,10000
268878.0,3,1,1,10000
268890.0,4,1,1,10000
268891.0,4,1,1,10000
268899.0,3,1,1,10000
268901.0,3,1,1,10000
268902.0,4,1,1,10000
268903.0,3,1,1,10000
268928.0,4,1,1,10000
268930.0,4,1,1,10000
268932.0,4,1,1,10000
268934.0,4,1,1,10000
269012.0,4,1,1,10000
269035.0,4,1,1,10000
269036.0,4,1,1,10000
269051.0,4,1,2,10000
269052.0,4,1,3,10000
269053.0,9,2,18,18
269132.0,3,1,2,10000
269133.0,4,1,1,10000
269139.0,4,1,1,10000
269143.0,4,1,1,10000
269157.0,10,2,11,11
269158.0,4,1,1,10000
269180.0,4,1,3,10000
269181.0,4,1,1,10000
269237.0,3,1,3,10000
269238.0,4,1,1,10000
269239.0,4,1,1,10000
269240.0,4,1,1,10000
269250.0,4,1,1,10000
269251.0,4,1,1,10000
269252.0,4,1,1,10000
269285.0,3,1,1,10000
269286.0,6,2,1,1
269287.0,8,2,13,13
269288.0,4,1,3,10000
269290.0,4,1,1,10000
269355.0,4,1,1,10000
269358.0,3,1,1,10000
269369.0,4,1,1,10000
269370.0,8,2,13,13
269392.0,3,1,1,10000
269419.0,4,1,1,10000
269422.0,4,1,1,10000
269496.0,8,2,12,12
269497.0,4,1,1,10000
269498.0,4,1,1,10000
269499.0,4,1,1,10000
269500.0,7,2,9,9
269504.0,4,1,1,10000
269510.0,4,1,3,10000
269534.0,4,1,1,10000
269535.0,2,1,1,10000
269536.0,4,1,1,10000
269539.0,3,1,1,10000
269589.0,3,1,1,10000
269601.0,39,9,35,1
269602.0,33,8,20,1
269603.0,4,1,1,10000
269613.0,4,1,1,10000
269615.0,4,1,1,10000
269622.0,4,1,1,10000
269625.0,4,1,1,10000
269626.0,9,2,8,8
269646.0,4,1,1,10000
269647.0,4,1,1,10000
269662.0,10,2,26,26
269663.0,2,1,1,10000
269664.0,8,2,1,1
269744.0,4,1,1,10000
269752.0,11,2,24,24
269779.0,4,1,1,10000
269781.0,42,12,13,5
269782.0,4,1,1,10000
269784.0,4,1,1,10000
269785.0,4,1,1,10000
269786.0,12,4,20,3
269831.0,8,2,8,8
269838.0,4,1,1,10000
269840.0,3,1,1,10000
269842.0,4,1,1,10000
269844.0,4,1,1,10000
269920.0,4,1,3,10000
269932.0,3,1,1,10000
269934.0,4,1,1,10000
269962.0,2,1,1,10000
269970.0,4,1,1,10000
269971.0,4,1,1,10000
269989.0,4,1,1,10000
269990.0,4,1,1,10000
270050.0,8,2,1,1
270056.0,8,2,1,1
270070.0,8,2,1,1
270071.0,8,2,1,1
270093.0,8,2,3,3
270094.0,4,1,1,10000
270095.0,4,1,1,10000
270096.0,8,2,3,3
270097.0,2,1,2,10000
270098.0,4,1,2,10000
270099.0,4,1,1,10000
270100.0,4,1,1,10000
270162.0,6,2,2,2
270163.0,3,1,1,10000
270164.0,7,2,2,2
270176.0,2,1,1,10000
270177.0,4,1,1,10000
270178.0,7,2,39,39
270179.0,4,1,1,10000
270207.0,10,2,17,17
270208.0,4,1,1,10000
270209.0,4,1,1,10000
270293.0,8,2,1,1
270294.0,4,1,8,10000
280522.0,3,1,1,10000
280523.0,2,1,1,10000
280524.0,2,1,1,10000
280556.0,2,1,1,10000
280599.0,3,1,1,10000
280630.0,2,1,1,10000
280663.0,4,1,1,10000
280743.0,4,1,1,10000
280744.0,4,1,1,10000
280784.0,4,1,1,10000
280802.0,4,1,1,10000
280803.0,4,1,1,10000
280804.0,4,1,1,10000
280805.0,4,1,1,10000
280806.0,4,1,1,10000
280807.0,4,1,1,10000
280838.0,1,1,12,10000
280840.0,3,1,1,10000
280845.0,2,1,1,10000
280850.0,4,1,1,10000
280851.0,4,1,1,10000
280861.0,4,1,1,10000
280880.0,2,1,1,10000
280904.0,3,1,1,10000
280920.0,4,1,1,10000
280922.0,3,1,1,10000
280940.0,4,1,2,10000
280954.0,4,1,1,10000
280955.0,4,1,1,10000
280957.0,3,1,1,10000
280959.0,3,1,1,10000
280982.0,4,1,5,10000
280983.0,4,1,1,10000
280984.0,4,1,1,10000
280985.0,4,1,1,10000
280986.0,3,1,1,10000
281010.0,4,1,1,10000
281011.0,4,1,1,10000
281025.0,4,1,1,10000
281028.0,4,1,1,10000
281032.0,3,1,1,10000
281058.0,3,1,1,10000
281060.0,4,1,1,10000
281093.0,4,1,1,10000
281094.0,2,1,1,10000
281095.0,4,1,1,10000
281112.0,4,1,1,10000
281120.0,4,1,1,10000
281121.0,4,1,1,10000
281165.0,3,1,1,10000
281180.0,2,1,1,10000
281196.0,3,1,1,10000
281197.0,4,1,1,10000
281222.0,4,1,1,10000
281245.0,3,1,1,10000
281247.0,2,1,3,10000
281248.0,2,1,3,10000
281249.0,64,14,15,2
281263.0,4,1,1,10000
281264.0,4,1,1,10000
281266.0,4,1,1,10000
281268.0,4,1,1,10000
281291.0,4,1,1,10000
281296.0,4,1,3,10000
281308.0,4,1,1,10000
281353.0,4,1,1,10000
281355.0,4,1,1,10000
281356.0,4,1,1,10000
281357.0,4,1,1,10000
281370.0,4,1,1,10000
281401.0,4,1,1,10000
281415.0,4,1,3,10000
281416.0,3,1,1,10000
281419.0,4,1,1,10000
281420.0,9,2,9,9
281423.0,2,1,1,10000
281427.0,7,2,10,10
281428.0,9,3,19,8
281449.0,4,1,1,10000
281450.0,4,1,1,10000
281473.0,4,1,1,10000
281474.0,3,1,1,10000
281492.0,4,1,1,10000
281508.0,4,1,1,10000
281509.0,4,1,1,10000
281510.0,4,1,1,10000
281536.0,3,1,1,10000
281542.0,3,1,1,10000
281554.0,3,1,2,10000
281555.0,4,1,1,10000
281557.0,4,1,1,10000
281558.0,4,1,1,10000
281586.0,4,1,1,10000
281587.0,4,1,1,10000
281588.0,4,1,1,10000
281589.0,4,1,1,10000
281590.0,4,1,1,10000
281633.0,4,1,1,10000
281634.0,4,1,2,10000
281636.0,4,1,1,10000
281657.0,7,2,24,24
281684.0,4,1,1,10000
281689.0,4,1,1,10000
281690.0,3,1,1,10000
281692.0,4,1,1,10000
281716.0,4,1,1,10000
281777.0,4,1,1,10000
281793.0,4,1,1,10000
281813.0,11,3,1,1
281814.0,4,1,1,10000
281816.0,13,3,3,3
281839.0,2,1,1,10000
281848.0,4,1,1,10000
281849.0,2,1,1,10000
281850.0,4,1,1,10000
281883.0,2,1,1,10000
281884.0,2,1,1,10000
281887.0,3,1,1,10000
281912.0,4,1,1,10000
281927.0,4,1,1,10000
281959.0,4,1,1,10000
281997.0,4,1,1,10000
282012.0,4,1,1,10000
282014.0,3,1,1,10000
282016.0,4,1,1,10000
282017.0,4,1,1,10000
282046.0,4,1,1,10000
282051.0,4,1,1,10000
282061.0,10,3,1,1
282062.0,4,1,1,10000
282077.0,3,1,6,10000
282078.0,4,1,1,10000
282101.0,4,1,1,10000
282103.0,4,1,1,10000
282104.0,3,1,1,10000
282106.0,4,1,1,10000
282115.0,4,1,1,10000
282116.0,4,1,1,10000
282118.0,4,1,1,10000
282131.0,5,2,9,9
282133.0,4,1,1,10000
282134.0,4,1,1,10000
282136.0,4,1,1,10000
282179.0,4,1,1,10000
282180.0,4,1,1,10000
282183.0,4,1,1,10000
282184.0,10,2,26,26
282220.0,4,1,1,10000
282221.0,3,1,1,10000
282245.0,4,1,1,10000
282247.0,4,1,1,10000
282248.0,4,1,1,10000
282249.0,4,1,1,10000
282281.0,4,1,1,10000
282282.0,4,1,1,10000
282298.0,4,1,2,10000
282340.0,8,2,1,1
282342.0,14,3,7,1
282343.0,4,1,1,10000
282382.0,4,1,1,10000
282405.0,4,1,1,10000
282406.0,4,1,1,10000
282417.0,10,2,10,10
282418.0,10,2,6,6
282419.0,4,1,1,10000
282430.0,4,1,1,10000
282442.0,4,1,1,10000
282443.0,4,1,1,10000
282466.0,4,1,1,10000
282467.0,4,1,1,10000
282468.0,3,1,1,10000
282484.0,3,1,1,10000
282486.0,8,2,7,7
282487.0,4,1,1,10000
282499.0,3,1,1,10000
282500.0,4,1,1,10000
282510.0,4,1,7,10000
