prim_track,nsegsum,shower_max,max_pid,shower_start
274800.0,4,1,1,10000
274801.0,4,1,1,10000
274824.0,3,1,1,10000
274825.0,3,1,1,10000
274826.0,4,1,1,10000
274893.0,4,1,1,10000
285740.0,4,1,3,10000
285742.0,9,2,31,31
285775.0,3,1,1,10000
285776.0,4,1,1,10000
285805.0,8,2,12,12
285807.0,4,1,2,10000
285809.0,4,1,1,10000
285858.0,7,2,8,8
285859.0,8,2,2,2
285870.0,7,2,12,12
285872.0,2,1,1,10000
285915.0,4,1,1,10000
286008.0,8,2,34,34
286009.0,5,2,23,23
286010.0,4,1,1,10000
286013.0,4,1,1,10000
286014.0,4,1,1,10000
286067.0,4,1,1,10000
286069.0,3,1,1,10000
286070.0,4,1,1,10000
286071.0,7,2,1,1
286072.0,7,2,1,1
286073.0,4,1,1,10000
286095.0,7,2,23,23
286101.0,4,1,1,10000
286102.0,8,2,1,1
286103.0,2,1,1,10000
286104.0,8,2,1,1
286105.0,4,1,1,10000
286114.0,4,1,1,10000
286123.0,46,11,6,1
286124.0,19,6,6,1
286127.0,17,5,9,3
286129.0,7,2,19,19
286130.0,4,1,1,10000
286150.0,2,1,1,10000
286152.0,4,1,1,10000
286162.0,4,1,1,10000
286163.0,15,3,11,1
286165.0,4,1,1,10000
286166.0,2,1,2,10000
286177.0,4,1,1,10000
286178.0,4,1,1,10000
286179.0,4,1,1,10000
286181.0,4,1,1,10000
286209.0,11,3,19,14
286211.0,7,2,41,41
286212.0,4,1,1,10000
286214.0,23,4,38,3
286215.0,4,1,1,10000
286216.0,8,2,1,1
286218.0,4,1,1,10000
286239.0,8,2,1,1
286240.0,8,2,1,1
286241.0,4,1,1,10000
286254.0,9,3,52,49
286256.0,4,1,1,10000
286258.0,4,1,1,10000
286259.0,4,1,1,10000
286279.0,4,1,1,10000
286280.0,4,1,2,10000
286283.0,4,1,1,10000
286285.0,4,1,1,10000
286296.0,4,1,1,10000
286297.0,4,1,1,10000
286306.0,4,1,1,10000
286307.0,2,1,1,10000
286308.0,4,1,1,10000
286310.0,4,1,1,10000
286312.0,8,2,1,1
286338.0,4,1,3,10000
286340.0,2,1,1,10000
286341.0,4,1,1,10000
286353.0,8,2,6,6
286360.0,4,1,1,10000
286361.0,4,1,1,10000
286372.0,3,1,1,10000
286373.0,9,2,6,6
286374.0,4,1,1,10000
286376.0,3,1,1,10000
286393.0,4,1,1,10000
286394.0,4,1,1,10000
286395.0,8,2,35,35
286403.0,2,1,1,10000
286421.0,3,1,1,10000
286422.0,3,1,1,10000
286423.0,3,1,1,10000
286424.0,8,2,1,1
286425.0,4,1,1,10000
286427.0,4,1,1,10000
286428.0,4,1,1,10000
286429.0,2,1,1,10000
286446.0,6,2,1,1
286452.0,3,1,1,10000
286453.0,4,1,1,10000
286455.0,4,1,1,10000
286456.0,4,1,1,10000
286457.0,4,1,1,10000
