prim_track,nsegsum,shower_max,max_pid,shower_start
408008.0,4,1,1,10000
408039.0,4,1,2,10000
408041.0,4,1,1,10000
408191.0,4,1,1,10000
408192.0,4,1,1,10000
408228.0,4,1,1,10000
408229.0,4,1,1,10000
408230.0,3,1,2,10000
408294.0,4,1,1,10000
408295.0,3,1,1,10000
408330.0,4,1,1,10000
408331.0,4,1,1,10000
408388.0,4,1,1,10000
408401.0,4,1,1,10000
408402.0,7,2,1,1
408406.0,3,1,1,10000
408430.0,4,1,1,10000
408512.0,3,1,1,10000
408523.0,4,1,1,10000
408604.0,4,1,2,10000
408612.0,4,1,1,10000
408626.0,4,1,1,10000
408627.0,2,1,1,10000
408630.0,3,1,9,10000
408631.0,4,1,1,10000
408661.0,4,1,1,10000
408732.0,4,1,1,10000
408744.0,4,1,1,10000
408745.0,3,1,1,10000
408775.0,4,1,1,10000
408827.0,4,1,1,10000
408830.0,4,1,2,10000
408848.0,2,1,1,10000
408863.0,4,1,1,10000
408867.0,2,1,1,10000
408869.0,4,1,1,10000
408883.0,4,1,5,10000
408936.0,4,1,1,10000
408973.0,2,1,1,10000
408974.0,4,1,1,10000
408975.0,4,1,1,10000
409051.0,2,1,1,10000
409052.0,4,1,1,10000
409108.0,4,1,1,10000
409174.0,4,1,2,10000
409183.0,3,1,1,10000
409186.0,4,1,1,10000
409218.0,4,1,1,10000
409270.0,4,1,1,10000
409319.0,4,1,1,10000
409320.0,3,1,2,10000
409321.0,4,1,1,10000
409323.0,3,1,1,10000
409324.0,4,1,2,10000
409405.0,4,1,1,10000
409406.0,4,1,1,10000
409415.0,3,1,3,10000
409416.0,75,16,15,5
409423.0,4,1,1,10000
409424.0,4,1,1,10000
409443.0,4,1,3,10000
409444.0,4,1,3,10000
409445.0,4,1,1,10000
409494.0,3,1,1,10000
409496.0,4,1,1,10000
409509.0,2,1,1,10000
409521.0,4,1,1,10000
409526.0,4,1,1,10000
409527.0,4,1,1,10000
409586.0,8,2,16,16
409588.0,2,1,1,10000
409601.0,4,1,1,10000
409602.0,4,1,1,10000
409634.0,4,1,1,10000
409642.0,4,1,1,10000
409643.0,3,1,1,10000
409644.0,4,1,1,10000
409718.0,10,2,18,18
409720.0,4,1,3,10000
409721.0,2,1,1,10000
409738.0,3,1,1,10000
409739.0,4,1,3,10000
409763.0,4,1,1,10000
409767.0,2,1,1,10000
409818.0,4,1,1,10000
409827.0,4,1,1,10000
409829.0,4,1,1,10000
409849.0,4,1,1,10000
409868.0,4,1,1,10000
409934.0,4,1,1,10000
409936.0,7,2,27,27
409937.0,8,2,1,1
409940.0,4,1,1,10000
409963.0,4,1,3,10000
410052.0,3,1,2,10000
410054.0,4,1,1,10000
410066.0,4,1,1,10000
410067.0,8,2,1,1
