prim_track,nsegsum,shower_max,max_pid,shower_start
271940.0,15,4,8,1
271941.0,3,1,1,10000
271942.0,3,1,1,10000
271943.0,19,4,10,1
271968.0,6,2,1,1
271969.0,4,1,1,10000
271970.0,4,1,1,10000
271971.0,4,1,1,10000
271972.0,7,2,25,25
271974.0,4,1,1,10000
271975.0,4,1,1,10000
272038.0,4,1,1,10000
272047.0,11,3,19,5
272048.0,6,2,3,3
272052.0,4,1,3,10000
272053.0,7,2,1,1
272054.0,15,3,39,10
272055.0,8,2,1,1
272056.0,4,1,1,10000
272057.0,4,1,1,10000
272058.0,7,2,1,1
272065.0,11,3,30,13
272066.0,3,1,3,10000
272067.0,4,1,1,10000
272068.0,4,1,1,10000
272085.0,4,1,1,10000
272086.0,4,1,1,10000
272094.0,4,1,3,10000
272095.0,10,2,20,20
272097.0,4,1,3,10000
272098.0,7,2,22,22
272099.0,7,2,23,23
272101.0,4,1,2,10000
272102.0,4,1,1,10000
272178.0,4,1,1,10000
272179.0,4,1,3,10000
272180.0,4,1,1,10000
272181.0,3,1,1,10000
272185.0,4,1,1,10000
272189.0,4,1,1,10000
272190.0,4,1,1,10000
272191.0,4,1,1,10000
272193.0,3,1,1,10000
272194.0,4,1,1,10000
272215.0,13,3,4,3
272216.0,4,1,1,10000
272217.0,7,2,4,4
272218.0,4,1,3,10000
272219.0,4,1,1,10000
272220.0,7,2,15,15
272267.0,3,1,1,10000
272276.0,4,1,1,10000
272305.0,2,1,1,10000
272306.0,5,2,1,1
272308.0,3,1,1,10000
272361.0,4,1,1,10000
272375.0,4,1,3,10000
272376.0,4,1,1,10000
272377.0,10,2,31,31
272378.0,4,1,1,10000
272379.0,4,1,1,10000
272380.0,4,1,3,10000
272395.0,4,1,1,10000
272396.0,3,1,1,10000
272403.0,6,2,19,19
272404.0,39,9,9,6
272405.0,7,2,12,12
272406.0,7,2,19,19
272408.0,6,2,1,1
272409.0,4,1,2,10000
272410.0,12,3,43,19
272428.0,4,1,2,10000
272430.0,4,1,1,10000
272431.0,4,1,1,10000
272485.0,4,1,1,10000
272486.0,4,1,1,10000
272492.0,4,1,1,10000
272502.0,5,2,19,19
272503.0,4,1,1,10000
272505.0,4,1,1,10000
272522.0,8,2,2,2
272523.0,4,1,1,10000
272524.0,36,8,25,13
272525.0,2,1,1,10000
272526.0,4,1,1,10000
272527.0,9,2,35,35
272528.0,4,1,1,10000
272529.0,4,1,1,10000
272532.0,15,3,29,20
272534.0,6,2,48,48
272535.0,4,1,1,10000
272583.0,3,1,1,10000
272586.0,4,1,1,10000
272595.0,8,2,5,5
272596.0,10,2,7,7
272606.0,4,1,1,10000
272607.0,4,1,1,10000
272650.0,4,1,1,10000
272651.0,4,1,1,10000
272653.0,9,2,4,4
272717.0,2,1,1,10000
272728.0,4,1,1,10000
272729.0,14,3,25,22
283039.0,9,2,4,4
283040.0,6,2,1,1
283166.0,2,1,1,10000
283222.0,4,1,1,10000
283278.0,4,1,3,10000
283280.0,4,1,1,10000
283286.0,2,1,1,10000
283301.0,4,1,1,10000
283302.0,3,1,1,10000
283303.0,10,2,4,4
283305.0,10,2,4,4
283322.0,4,1,1,10000
283323.0,2,1,1,10000
283331.0,4,1,3,10000
283333.0,4,1,1,10000
283336.0,4,1,1,10000
283365.0,4,1,1,10000
283366.0,4,1,1,10000
283367.0,4,1,1,10000
283368.0,4,1,1,10000
283387.0,3,1,1,10000
283416.0,4,1,1,10000
283417.0,11,2,25,25
283418.0,4,1,1,10000
283430.0,2,1,1,10000
283431.0,3,1,1,10000
283432.0,4,1,1,10000
283433.0,9,2,29,29
283454.0,4,1,1,10000
283455.0,4,1,1,10000
283456.0,4,1,1,10000
283482.0,4,1,1,10000
283484.0,4,1,1,10000
283502.0,3,1,1,10000
283531.0,4,1,7,10000
283539.0,4,1,1,10000
283540.0,2,1,3,10000
283541.0,4,1,1,10000
283566.0,9,2,21,21
283568.0,4,1,1,10000
283570.0,4,1,1,10000
283602.0,4,1,1,10000
283609.0,4,1,1,10000
283610.0,4,1,1,10000
283639.0,7,2,3,3
283640.0,3,1,3,10000
283641.0,4,1,1,10000
283642.0,4,1,1,10000
283653.0,4,1,1,10000
283673.0,4,1,1,10000
283682.0,8,2,19,19
283683.0,4,1,1,10000
283684.0,4,1,1,10000
283685.0,3,1,1,10000
283686.0,4,1,1,10000
283687.0,4,1,1,10000
283688.0,4,1,1,10000
283718.0,4,1,1,10000
283720.0,4,1,1,10000
283721.0,4,1,1,10000
283722.0,3,1,1,10000
283746.0,3,1,1,10000
283747.0,2,1,1,10000
283750.0,4,1,1,10000
283771.0,7,2,2,2
283772.0,3,1,4,10000
283790.0,2,1,3,10000
283816.0,4,1,1,10000
283849.0,2,1,1,10000
283850.0,4,1,1,10000
283851.0,2,1,1,10000
283874.0,4,1,2,10000
283875.0,4,1,1,10000
283885.0,4,1,2,10000
283887.0,2,1,1,10000
283888.0,4,1,1,10000
283889.0,4,1,6,10000
283890.0,4,1,1,10000
283919.0,4,1,1,10000
283923.0,4,1,1,10000
283929.0,3,1,1,10000
283931.0,4,1,1,10000
283933.0,4,1,1,10000
283948.0,56,12,9,2
283965.0,7,2,1,1
283966.0,3,1,1,10000
283968.0,7,2,1,1
283981.0,4,1,1,10000
284008.0,7,2,2,2
284011.0,8,2,2,2
284027.0,4,1,1,10000
284028.0,7,2,1,1
284029.0,11,3,6,1
284040.0,4,1,1,10000
284042.0,4,1,1,10000
284057.0,4,1,1,10000
284060.0,4,1,1,10000
284064.0,4,1,1,10000
284065.0,4,1,1,10000
284070.0,4,1,1,10000
284071.0,2,1,1,10000
284072.0,4,1,1,10000
284073.0,4,1,1,10000
284075.0,4,1,1,10000
284086.0,39,7,13,3
284088.0,9,2,7,7
284094.0,4,1,1,10000
284105.0,4,1,1,10000
284106.0,4,1,1,10000
284114.0,4,1,1,10000
284115.0,4,1,1,10000
284116.0,4,1,1,10000
284117.0,2,1,1,10000
284118.0,4,1,1,10000
284145.0,4,1,1,10000
284146.0,4,1,1,10000
284170.0,4,1,1,10000
284190.0,4,1,1,10000
284191.0,4,1,1,10000
284193.0,4,1,1,10000
284194.0,4,1,1,10000
284197.0,5,2,26,26
284198.0,4,1,3,10000
284217.0,4,1,1,10000
284219.0,4,1,1,10000
284220.0,4,1,2,10000
284221.0,8,2,22,22
284237.0,4,1,1,10000
284239.0,4,1,1,10000
284259.0,4,1,1,10000
284282.0,4,1,1,10000
284283.0,8,2,12,12
284285.0,3,1,1,10000
284304.0,4,1,1,10000
284305.0,4,1,1,10000
284306.0,3,1,1,10000
284332.0,4,1,1,10000
284334.0,4,1,1,10000
284335.0,4,1,1,10000
284336.0,2,1,1,10000
284363.0,4,1,1,10000
284367.0,3,1,2,10000
284368.0,3,1,1,10000
284369.0,4,1,1,10000
284370.0,4,1,1,10000
284386.0,3,1,1,10000
284404.0,4,1,1,10000
284405.0,4,1,1,10000
284430.0,4,1,1,10000
284442.0,3,1,1,10000
284456.0,2,1,1,10000
284457.0,3,1,1,10000
284458.0,3,1,1,10000
284467.0,7,2,13,13
284468.0,3,1,1,10000
284469.0,3,1,1,10000
284471.0,4,1,1,10000
284487.0,2,1,1,10000
284489.0,4,1,1,10000
284511.0,6,2,12,12
284513.0,4,1,1,10000
284514.0,3,1,1,10000
284523.0,4,2,27,27
284524.0,2,1,1,10000
284529.0,4,1,1,10000
284530.0,7,2,1,1
284552.0,4,1,1,10000
284553.0,4,1,1,10000
284554.0,4,1,1,10000
284556.0,4,1,1,10000
284577.0,4,1,1,10000
284578.0,4,1,1,10000
284579.0,6,2,23,23
284580.0,5,2,23,23
284593.0,4,1,1,10000
284616.0,26,7,20,1
284618.0,7,2,14,14
284620.0,9,2,4,4
284622.0,6,2,1,1
284629.0,4,1,1,10000
284630.0,4,1,1,10000
284631.0,7,2,19,19
284632.0,8,2,20,20
284642.0,8,2,1,1
284643.0,4,1,1,10000
284644.0,4,1,1,10000
284645.0,4,1,1,10000
284647.0,8,2,1,1
284650.0,2,1,1,10000
284673.0,4,1,1,10000
284683.0,4,1,1,10000
284684.0,4,1,1,10000
284685.0,4,1,1,10000
284725.0,4,1,1,10000
284726.0,4,1,1,10000
284728.0,4,1,1,10000
284730.0,4,2,25,25
284732.0,4,1,1,10000
284753.0,4,1,1,10000
284755.0,4,1,1,10000
284756.0,3,1,1,10000
284757.0,12,3,1,1
284758.0,12,3,1,1
284759.0,12,3,1,1
284774.0,4,1,1,10000
284775.0,3,1,1,10000
284776.0,4,1,1,10000
284777.0,7,2,18,18
284778.0,8,2,1,1
284779.0,6,2,8,8
284780.0,8,2,1,1
284797.0,7,2,19,19
284798.0,3,1,1,10000
284828.0,4,1,1,10000
284829.0,4,1,3,10000
284830.0,4,1,1,10000
284831.0,4,1,1,10000
284845.0,4,1,1,10000
284846.0,4,1,1,10000
284847.0,4,1,1,10000
284848.0,4,1,1,10000
284850.0,4,1,1,10000
284890.0,4,1,1,10000
284891.0,4,1,1,10000
284892.0,4,1,1,10000
284893.0,4,1,1,10000
284894.0,4,1,1,10000
284896.0,4,1,1,10000
284899.0,4,1,1,10000
284921.0,4,1,1,10000
284924.0,4,1,1,10000
284942.0,8,2,14,14
284943.0,4,1,1,10000
284944.0,4,1,1,10000
284945.0,4,1,1,10000
284946.0,4,1,1,10000
284947.0,8,2,11,11
284948.0,8,2,5,5
284966.0,4,1,1,10000
284967.0,4,1,1,10000
284968.0,3,1,1,10000
284970.0,8,2,3,3
284986.0,4,1,1,10000
284991.0,4,1,3,10000
284992.0,4,1,1,10000
284994.0,4,1,1,10000
284995.0,4,1,1,10000
284996.0,8,2,5,5
285003.0,4,1,1,10000
285004.0,4,1,1,10000
285005.0,7,2,27,27
285006.0,12,3,1,1
285007.0,9,3,1,1
285009.0,12,3,1,1
285010.0,4,1,1,10000
285030.0,8,2,20,20
285038.0,4,1,1,10000
285039.0,2,1,1,10000
285040.0,4,1,1,10000
285043.0,7,2,18,18
285044.0,4,1,1,10000
285079.0,9,2,32,32
285092.0,6,2,2,2
285093.0,3,1,3,10000
285094.0,7,2,19,19
285100.0,6,2,1,1
285101.0,8,2,34,34
285102.0,6,2,1,1
285103.0,4,1,1,10000
285106.0,4,1,1,10000
285124.0,5,2,39,39
285135.0,4,1,1,10000
285136.0,3,1,1,10000
285137.0,4,1,1,10000
285138.0,8,2,1,1
285145.0,4,1,1,10000
285146.0,4,1,1,10000
285153.0,8,2,16,16
285156.0,4,1,1,10000
285157.0,2,1,1,10000
285158.0,2,1,1,10000
285159.0,7,2,20,20
285160.0,4,1,1,10000
285161.0,2,1,1,10000
285166.0,4,1,1,10000
285193.0,37,8,29,3
285194.0,2,1,1,10000
285195.0,4,1,1,10000
285223.0,4,1,1,10000
285226.0,16,3,29,4
285227.0,13,3,4,1
285228.0,12,3,12,11
285230.0,9,2,4,4
285244.0,13,3,22,13
285245.0,41,10,22,8
285246.0,4,1,1,10000
285247.0,9,2,22,22
285248.0,4,1,1,10000
285251.0,4,1,1,10000
285252.0,4,1,1,10000
285272.0,4,1,1,10000
285278.0,8,2,29,29
285279.0,4,1,1,10000
285280.0,2,1,1,10000
285281.0,4,1,1,10000
285282.0,15,3,42,40
285290.0,4,1,1,10000
285291.0,4,1,1,10000
285292.0,4,1,1,10000
285293.0,4,1,2,10000
285294.0,4,1,1,10000
285295.0,4,1,1,10000
285330.0,13,3,33,6
285331.0,4,1,1,10000
285345.0,14,3,6,1
285346.0,5,2,1,1
285348.0,14,3,6,1
285366.0,4,1,1,10000
285367.0,4,1,1,10000
285368.0,4,1,1,10000
285369.0,3,1,2,10000
285384.0,3,1,7,10000
285394.0,4,1,1,10000
285408.0,2,1,1,10000
285409.0,8,2,32,32
285410.0,2,1,1,10000
285411.0,6,2,43,43
285412.0,4,1,1,10000
285430.0,3,1,2,10000
285439.0,4,1,1,10000
285440.0,4,1,1,10000
285442.0,4,1,1,10000
285474.0,4,1,2,10000
285476.0,3,1,1,10000
285477.0,3,1,5,10000
285478.0,4,1,1,10000
285505.0,4,1,1,10000
285507.0,4,1,1,10000
285508.0,4,1,1,10000
285509.0,4,1,3,10000
285510.0,8,2,32,32
285529.0,6,2,22,22
285531.0,4,1,1,10000
285548.0,4,1,1,10000
285549.0,3,1,1,10000
285550.0,3,1,1,10000
285551.0,4,1,1,10000
285552.0,4,1,1,10000
285553.0,4,1,1,10000
285577.0,6,2,23,23
285578.0,4,1,1,10000
285580.0,4,1,2,10000
285584.0,4,1,1,10000
285585.0,4,1,1,10000
285588.0,4,1,1,10000
285597.0,4,1,1,10000
285598.0,4,1,2,10000
285601.0,4,1,1,10000
285617.0,2,1,1,10000
285618.0,3,1,1,10000
285619.0,3,1,1,10000
285645.0,4,1,1,10000
285660.0,3,1,1,10000
285661.0,7,2,8,8
285663.0,4,1,1,10000
285678.0,5,2,18,18
285679.0,4,1,1,10000
285683.0,2,1,1,10000
285684.0,7,2,34,34
285685.0,4,1,1,10000
285687.0,3,1,2,10000
285700.0,4,1,1,10000
285714.0,4,1,1,10000
285718.0,4,1,1,10000
285719.0,3,1,1,10000
285724.0,4,1,2,10000
285725.0,7,2,18,18
285726.0,7,2,17,17
285742.0,10,2,31,31
285759.0,4,1,6,10000
285761.0,4,1,1,10000
285763.0,4,1,1,10000
285775.0,3,1,1,10000
285776.0,4,1,1,10000
285793.0,56,13,14,3
285805.0,8,2,12,12
285806.0,8,2,1,1
285807.0,4,1,2,10000
285808.0,11,3,13,1
285809.0,4,1,1,10000
285824.0,4,1,2,10000
285858.0,4,1,1,10000
285859.0,8,2,1,1
285861.0,10,2,4,4
285863.0,9,2,13,13
285864.0,4,1,2,10000
285870.0,8,2,12,12
285871.0,7,2,15,15
285872.0,8,2,9,9
285884.0,3,1,1,10000
285885.0,4,1,1,10000
285886.0,9,2,3,3
285887.0,3,1,1,10000
285913.0,3,1,1,10000
285915.0,4,1,1,10000
285916.0,4,1,1,10000
285917.0,4,1,3,10000
285919.0,6,2,1,1
285941.0,4,1,1,10000
285957.0,4,1,1,10000
285958.0,15,3,5,2
285963.0,8,2,2,2
285964.0,7,2,2,2
285995.0,3,1,1,10000
285996.0,2,1,3,10000
286008.0,4,1,1,10000
286009.0,4,1,1,10000
286010.0,4,1,1,10000
286013.0,4,1,1,10000
286014.0,4,1,1,10000
286067.0,4,1,3,10000
286068.0,3,1,1,10000
286069.0,3,1,2,10000
286070.0,4,1,3,10000
286071.0,10,2,3,3
286072.0,10,2,3,3
286073.0,4,1,3,10000
286095.0,6,2,23,23
286101.0,4,1,3,10000
286102.0,10,3,19,3
286103.0,4,1,1,10000
286104.0,9,3,33,3
286114.0,4,1,1,10000
286116.0,4,1,1,10000
286123.0,51,9,9,1
286124.0,20,4,21,6
286125.0,4,1,1,10000
286127.0,18,5,8,7
286128.0,5,2,1,1
286129.0,4,1,3,10000
286130.0,4,1,3,10000
286150.0,4,1,1,10000
286152.0,4,1,1,10000
286162.0,4,1,1,10000
286165.0,4,1,1,10000
286177.0,4,1,1,10000
286178.0,4,1,1,10000
286179.0,4,1,1,10000
286181.0,4,1,1,10000
286209.0,10,3,19,14
286211.0,9,2,37,37
286212.0,6,2,31,31
286214.0,6,2,1,1
286215.0,4,1,1,10000
286216.0,6,2,1,1
286219.0,10,2,25,25
286239.0,8,2,1,1
286240.0,7,2,1,1
286241.0,4,1,1,10000
286254.0,4,1,1,10000
286256.0,2,1,1,10000
286258.0,4,1,1,10000
286259.0,4,1,1,10000
286279.0,4,1,1,10000
286280.0,4,1,2,10000
286281.0,4,1,1,10000
286283.0,4,1,1,10000
286284.0,3,1,1,10000
286285.0,4,1,1,10000
286296.0,4,1,1,10000
286297.0,4,1,1,10000
286306.0,4,1,1,10000
286307.0,4,1,1,10000
286308.0,3,1,1,10000
286310.0,4,1,1,10000
286312.0,10,2,4,4
286338.0,4,1,1,10000
286340.0,4,1,1,10000
286341.0,4,1,1,10000
286353.0,8,2,18,18
286360.0,4,1,1,10000
286361.0,4,1,1,10000
286372.0,3,1,1,10000
286373.0,9,2,6,6
286374.0,9,2,17,17
286376.0,3,1,3,10000
286393.0,4,1,1,10000
286394.0,4,1,1,10000
286395.0,8,2,33,33
286403.0,4,1,3,10000
286421.0,4,1,3,10000
286422.0,3,1,1,10000
286423.0,3,1,1,10000
286424.0,9,2,4,4
286425.0,4,1,3,10000
286427.0,4,1,1,10000
286446.0,8,2,3,3
286452.0,2,1,1,10000
286453.0,4,1,3,10000
286455.0,4,1,1,10000
286456.0,4,1,1,10000
286457.0,4,1,3,10000
286459.0,4,1,1,10000
286460.0,4,1,1,10000
286469.0,4,1,1,10000
286470.0,4,1,1,10000
286485.0,12,3,1,1
286486.0,7,2,19,19
286487.0,4,1,1,10000
286488.0,4,1,1,10000
286489.0,2,1,1,10000
286490.0,9,2,4,4
286491.0,4,1,1,10000
286493.0,11,3,1,1
286495.0,4,1,1,10000
286509.0,4,1,1,10000
286510.0,4,1,1,10000
286512.0,3,1,1,10000
286513.0,4,1,1,10000
286515.0,7,2,56,56
286535.0,6,2,40,40
286545.0,4,1,1,10000
286546.0,4,1,1,10000
286547.0,4,1,1,10000
286550.0,8,2,1,1
286571.0,7,2,1,1
286572.0,8,2,1,1
286576.0,4,1,2,10000
286590.0,4,1,1,10000
286591.0,5,2,1,1
286592.0,7,2,1,1
286593.0,4,1,1,10000
286629.0,8,2,3,3
286631.0,8,2,1,1
286659.0,4,1,1,10000
286682.0,8,2,1,1
286685.0,4,1,1,10000
286724.0,4,1,1,10000
286725.0,4,1,1,10000
286747.0,8,2,31,31
286748.0,4,1,1,10000
286749.0,4,1,1,10000
286750.0,4,1,1,10000
286752.0,4,1,1,10000
286782.0,4,1,1,10000
286783.0,4,1,1,10000
286784.0,3,1,1,10000
297317.0,4,1,1,10000
297318.0,3,1,1,10000
297348.0,4,1,1,10000
297349.0,4,1,1,10000
297367.0,3,1,1,10000
297368.0,2,1,1,10000
297415.0,4,1,1,10000
297448.0,3,1,1,10000
297484.0,4,1,1,10000
297506.0,4,1,1,10000
297521.0,4,1,1,10000
297522.0,5,2,37,37
297523.0,4,1,1,10000
297524.0,2,1,1,10000
297525.0,4,1,1,10000
297526.0,2,1,1,10000
297529.0,4,1,1,10000
297546.0,3,1,1,10000
297547.0,4,1,1,10000
297560.0,4,1,1,10000
297562.0,4,1,1,10000
297575.0,4,1,1,10000
297576.0,4,1,1,10000
297599.0,4,1,1,10000
297600.0,2,1,1,10000
297601.0,4,1,1,10000
297614.0,4,1,1,10000
297615.0,4,1,1,10000
297618.0,3,1,7,10000
297619.0,4,1,1,10000
297659.0,4,1,1,10000
297660.0,4,1,1,10000
297661.0,4,1,1,10000
297662.0,4,1,1,10000
297663.0,4,1,1,10000
297664.0,4,1,1,10000
297681.0,2,1,1,10000
297693.0,7,2,2,2
297694.0,4,1,1,10000
297695.0,8,2,3,3
297696.0,4,1,1,10000
297698.0,4,1,1,10000
297699.0,4,1,1,10000
297726.0,4,1,1,10000
297748.0,2,1,1,10000
297754.0,4,1,1,10000
297755.0,4,1,1,10000
297771.0,4,1,2,10000
297772.0,4,1,1,10000
297791.0,3,1,1,10000
297792.0,5,2,1,1
297794.0,7,2,3,3
297808.0,4,1,1,10000
297819.0,4,1,1,10000
297826.0,8,2,15,15
297833.0,4,1,1,10000
297835.0,4,1,1,10000
297843.0,4,1,1,10000
297844.0,10,3,39,30
297846.0,4,1,1,10000
297879.0,4,1,1,10000
297884.0,33,6,51,46
297887.0,4,1,1,10000
297888.0,4,1,1,10000
297902.0,4,1,1,10000
297904.0,4,1,3,10000
297930.0,3,1,1,10000
297936.0,4,1,1,10000
297939.0,3,1,1,10000
297942.0,4,1,1,10000
297943.0,8,2,1,1
297944.0,4,2,1,1
297945.0,3,1,1,10000
297946.0,8,2,1,1
297947.0,2,1,1,10000
297948.0,4,2,1,1
297949.0,4,1,1,10000
297951.0,11,2,8,8
297984.0,4,1,1,10000
297985.0,7,2,20,20
297986.0,4,1,1,10000
297987.0,2,1,1,10000
297989.0,2,1,1,10000
297990.0,4,1,1,10000
298016.0,4,1,1,10000
298017.0,6,2,1,1
298018.0,8,2,3,3
298019.0,4,1,1,10000
298020.0,4,1,1,10000
298022.0,4,1,1,10000
298023.0,4,1,1,10000
298044.0,7,2,17,17
