prim_track,nsegsum,shower_max,max_pid,shower_start
132344.0,2,1,1,10000
132345.0,5,2,41,41
132408.0,4,1,1,10000
132409.0,15,3,7,1
132410.0,4,1,1,10000
132411.0,15,3,9,1
132444.0,4,1,1,10000
132445.0,4,1,1,10000
132448.0,4,1,1,10000
132449.0,4,1,1,10000
132450.0,6,2,30,30
132451.0,6,2,26,26
132452.0,11,3,14,1
132453.0,4,1,1,10000
132454.0,4,1,1,10000
132455.0,8,2,30,30
132477.0,6,2,30,30
132478.0,4,1,1,10000
132481.0,11,3,14,1
132482.0,4,1,2,10000
132483.0,4,1,1,10000
132524.0,2,1,1,10000
132532.0,12,3,17,1
132533.0,5,2,1,1
132534.0,7,2,2,2
132542.0,4,1,1,10000
132557.0,13,3,18,13
132558.0,2,1,2,10000
132562.0,4,1,1,10000
132626.0,12,3,17,1
132627.0,4,1,5,10000
132634.0,3,1,1,10000
132635.0,4,1,1,10000
132641.0,4,1,1,10000
132657.0,4,1,1,10000
132658.0,4,1,1,10000
132659.0,4,1,1,10000
132674.0,4,1,1,10000
132675.0,4,1,1,10000
132676.0,5,2,27,27
132677.0,10,2,9,9
132680.0,4,1,3,10000
132696.0,4,1,1,10000
132698.0,10,2,23,23
132699.0,4,1,1,10000
132700.0,4,1,1,10000
132718.0,4,1,1,10000
132793.0,2,1,1,10000
132808.0,4,1,1,10000
132809.0,4,1,2,10000
132811.0,6,2,2,2
132812.0,4,1,1,10000
132816.0,4,1,1,10000
132817.0,4,1,1,10000
132819.0,4,1,1,10000
132821.0,6,2,1,1
132846.0,8,2,21,21
132848.0,4,1,1,10000
132849.0,4,1,1,10000
132913.0,3,1,1,10000
132924.0,4,1,1,10000
132925.0,3,1,1,10000
132928.0,8,2,10,10
132941.0,10,2,23,23
132942.0,3,1,1,10000
132943.0,4,1,1,10000
132944.0,7,2,17,17
132945.0,8,2,51,51
132946.0,3,1,1,10000
132960.0,6,2,1,1
132961.0,6,2,1,1
132970.0,8,2,1,1
132971.0,4,1,1,10000
132972.0,4,1,1,10000
132974.0,4,1,1,10000
132977.0,3,1,1,10000
132978.0,4,1,1,10000
133033.0,4,1,1,10000
133034.0,4,1,1,10000
133035.0,4,1,1,10000
133038.0,4,1,1,10000
133040.0,3,1,1,10000
133062.0,4,1,1,10000
133063.0,4,1,1,10000
133064.0,8,2,1,1
133065.0,4,1,1,10000
133066.0,4,1,1,10000
133101.0,2,1,1,10000
133110.0,3,1,1,10000
133111.0,2,1,1,10000
133112.0,4,1,1,10000
133119.0,4,1,1,10000
133120.0,4,1,1,10000
133121.0,7,2,52,52
133145.0,4,1,1,10000
133146.0,3,1,1,10000
133147.0,4,1,1,10000
133149.0,11,2,26,26
133197.0,3,1,1,10000
133206.0,4,1,1,10000
133207.0,6,2,31,31
133208.0,4,1,3,10000
133209.0,4,1,1,10000
133217.0,4,1,1,10000
133218.0,4,1,1,10000
133219.0,4,1,2,10000
133220.0,3,1,1,10000
133237.0,4,1,1,10000
133238.0,4,1,1,10000
133250.0,4,1,1,10000
133313.0,2,1,1,10000
133328.0,14,3,36,1
133329.0,7,2,14,14
133330.0,4,1,1,10000
133331.0,4,1,1,10000
133340.0,4,1,1,10000
133341.0,5,2,57,57
133356.0,4,1,1,10000
133358.0,4,1,1,10000
133359.0,4,1,1,10000
133360.0,4,1,1,10000
133362.0,3,1,1,10000
133385.0,2,1,1,10000
133389.0,3,1,1,10000
133449.0,3,1,1,10000
133450.0,4,1,1,10000
133451.0,4,1,1,10000
133452.0,4,1,1,10000
133493.0,7,2,5,5
133494.0,8,2,18,18
133495.0,4,1,1,10000
133497.0,8,2,1,1
133498.0,3,1,1,10000
133573.0,8,2,1,1
133574.0,9,2,21,21
133575.0,3,1,1,10000
143694.0,4,1,3,10000
143718.0,4,1,1,10000
143733.0,4,1,1,10000
143745.0,3,1,1,10000
143746.0,4,1,1,10000
143910.0,4,1,1,10000
143911.0,4,1,1,10000
143912.0,4,1,1,10000
143913.0,4,1,1,10000
143936.0,4,1,1,10000
143938.0,3,1,2,10000
143970.0,4,1,1,10000
143980.0,4,1,1,10000
143995.0,3,1,4,10000
143996.0,4,1,1,10000
143998.0,4,1,1,10000
143999.0,4,1,2,10000
144023.0,4,1,4,10000
144043.0,4,1,3,10000
144044.0,4,1,1,10000
144060.0,4,1,2,10000
144061.0,4,1,3,10000
144062.0,3,1,3,10000
144081.0,4,1,3,10000
144083.0,4,1,3,10000
144102.0,4,1,3,10000
144127.0,4,1,1,10000
144172.0,3,1,7,10000
144173.0,3,1,1,10000
144194.0,3,1,1,10000
144217.0,5,2,29,29
144237.0,4,1,1,10000
144243.0,4,1,1,10000
144244.0,4,1,1,10000
144245.0,8,2,21,21
144246.0,4,1,1,10000
144247.0,4,1,1,10000
144262.0,4,1,1,10000
144287.0,4,2,18,18
144306.0,4,1,1,10000
144318.0,4,1,1,10000
144333.0,3,1,1,10000
144334.0,4,1,1,10000
144341.0,4,1,1,10000
144354.0,3,1,1,10000
144356.0,3,1,1,10000
144368.0,3,1,1,10000
144374.0,4,1,1,10000
144387.0,3,1,3,10000
144388.0,4,1,2,10000
144405.0,4,1,1,10000
144406.0,4,1,2,10000
144428.0,4,1,1,10000
144462.0,4,1,2,10000
144488.0,4,1,2,10000
144489.0,4,1,1,10000
144497.0,4,1,1,10000
144499.0,4,1,1,10000
144500.0,10,2,9,9
144516.0,4,1,1,10000
144547.0,4,1,2,10000
144549.0,4,1,1,10000
144569.0,8,2,37,37
144570.0,4,1,1,10000
144602.0,4,1,1,10000
144603.0,4,1,1,10000
144605.0,4,1,1,10000
144607.0,2,1,1,10000
144634.0,4,1,1,10000
144635.0,6,2,39,39
144643.0,4,1,1,10000
144651.0,17,4,6,2
144652.0,4,1,1,10000
144653.0,10,2,4,4
144667.0,4,1,1,10000
144676.0,4,1,1,10000
144677.0,4,1,1,10000
144679.0,4,1,1,10000
144703.0,18,3,4,1
144704.0,18,3,4,1
144705.0,4,1,1,10000
144706.0,4,1,1,10000
144707.0,4,1,1,10000
144708.0,4,1,1,10000
144739.0,10,2,4,4
144740.0,6,2,1,1
144741.0,3,1,1,10000
144742.0,4,1,1,10000
144759.0,4,1,1,10000
144761.0,4,1,1,10000
144762.0,4,1,1,10000
144781.0,4,1,1,10000
144797.0,4,1,1,10000
144798.0,4,1,1,10000
144799.0,4,1,1,10000
144800.0,4,1,1,10000
144802.0,4,1,1,10000
144821.0,4,1,1,10000
144822.0,8,2,1,1
144823.0,8,2,1,1
144846.0,3,1,1,10000
144861.0,4,1,1,10000
144862.0,4,1,1,10000
144863.0,3,1,1,10000
144889.0,4,1,1,10000
144894.0,4,1,1,10000
144895.0,4,1,1,10000
144897.0,4,1,1,10000
144898.0,4,1,1,10000
144924.0,8,2,13,13
144929.0,4,1,1,10000
144930.0,4,1,1,10000
144933.0,4,1,1,10000
144936.0,4,1,1,10000
144937.0,4,1,1,10000
144939.0,4,1,1,10000
144948.0,6,2,7,7
144949.0,3,1,1,10000
144951.0,4,1,1,10000
144962.0,4,1,1,10000
144963.0,3,1,1,10000
144964.0,4,1,1,10000
144984.0,8,2,10,10
144986.0,4,1,1,10000
144987.0,10,2,20,20
145009.0,4,1,1,10000
145010.0,8,2,13,13
145011.0,10,2,12,12
145013.0,8,2,11,11
145040.0,8,2,2,2
145041.0,4,1,1,10000
145055.0,9,2,4,4
145057.0,4,1,4,10000
145063.0,4,1,1,10000
145064.0,4,1,1,10000
145070.0,3,1,1,10000
145072.0,4,1,1,10000
145073.0,8,2,1,1
145094.0,4,1,1,10000
145118.0,4,1,1,10000
145135.0,3,1,1,10000
145136.0,6,2,1,1
145137.0,6,2,1,1
145139.0,4,1,2,10000
145163.0,11,3,10,7
145164.0,4,1,1,10000
145165.0,4,1,1,10000
145166.0,3,1,1,10000
145167.0,3,1,1,10000
145186.0,4,1,1,10000
145187.0,4,1,1,10000
145195.0,7,2,2,2
145204.0,4,1,3,10000
145205.0,4,1,1,10000
145208.0,4,1,1,10000
145228.0,8,2,1,1
145239.0,4,1,1,10000
145264.0,4,1,1,10000
145265.0,4,1,1,10000
145281.0,4,1,3,10000
145283.0,4,1,1,10000
145286.0,3,1,1,10000
145301.0,8,2,1,1
145310.0,13,3,11,7
145311.0,4,1,1,10000
145313.0,6,2,27,27
145324.0,4,1,1,10000
145325.0,3,1,1,10000
145327.0,4,1,1,10000
145359.0,4,1,1,10000
145399.0,4,1,1,10000
145400.0,4,1,1,10000
145421.0,3,1,1,10000
145428.0,4,1,1,10000
145429.0,4,1,1,10000
145431.0,4,1,1,10000
145432.0,4,1,1,10000
145433.0,4,1,1,10000
145444.0,4,1,1,10000
145445.0,3,1,1,10000
145446.0,4,1,1,10000
145447.0,2,1,1,10000
145469.0,4,1,1,10000
145471.0,4,1,1,10000
145488.0,4,1,1,10000
145489.0,4,1,1,10000
145490.0,4,1,1,10000
145491.0,3,1,1,10000
145492.0,4,1,1,10000
145508.0,7,2,38,38
145509.0,3,1,1,10000
145533.0,4,1,1,10000
145537.0,4,1,3,10000
145547.0,8,2,1,1
145548.0,8,2,1,1
145549.0,4,1,1,10000
145550.0,4,1,1,10000
145551.0,4,1,2,10000
145576.0,10,2,4,4
145577.0,10,2,4,4
145591.0,2,1,1,10000
145592.0,3,1,1,10000
145593.0,4,1,1,10000
145594.0,4,1,1,10000
145619.0,4,1,1,10000
145620.0,4,1,1,10000
145622.0,4,1,1,10000
145637.0,13,3,9,1
145638.0,4,1,1,10000
145639.0,4,1,1,10000
145640.0,7,2,1,1
145642.0,5,2,1,1
145654.0,4,1,1,10000
145655.0,4,1,1,10000
145663.0,6,2,26,26
145691.0,4,1,1,10000
145692.0,4,1,1,10000
145694.0,4,1,1,10000
145695.0,4,1,1,10000
145696.0,3,1,1,10000
145697.0,4,1,1,10000
145698.0,3,1,1,10000
145702.0,4,1,1,10000
145709.0,3,1,1,10000
145711.0,4,1,2,10000
145719.0,4,1,3,10000
145723.0,4,1,1,10000
145724.0,4,1,1,10000
145725.0,4,1,1,10000
145726.0,3,1,1,10000
145727.0,9,3,40,40
145728.0,2,1,1,10000
145731.0,3,1,1,10000
145733.0,4,1,1,10000
145750.0,4,1,1,10000
145751.0,3,1,1,10000
145768.0,9,2,20,20
145769.0,4,1,1,10000
145770.0,9,2,17,17
145786.0,2,1,1,10000
145787.0,4,1,1,10000
145788.0,4,1,1,10000
145789.0,4,1,1,10000
145790.0,3,1,1,10000
145809.0,4,1,1,10000
145830.0,4,1,1,10000
145831.0,2,1,1,10000
145845.0,14,3,20,1
145846.0,3,1,1,10000
145847.0,14,3,20,1
145860.0,4,1,1,10000
145872.0,4,1,1,10000
145874.0,3,1,1,10000
145889.0,3,1,1,10000
145890.0,4,1,1,10000
145891.0,9,2,7,7
145912.0,4,1,1,10000
145924.0,4,1,1,10000
145927.0,4,1,1,10000
145947.0,2,1,1,10000
145949.0,3,1,1,10000
145953.0,9,2,3,3
145954.0,8,2,2,2
145955.0,7,2,2,2
145956.0,8,2,5,5
145968.0,4,1,1,10000
145973.0,4,1,1,10000
145980.0,4,1,1,10000
145983.0,2,1,1,10000
145993.0,4,1,1,10000
145994.0,4,1,1,10000
145997.0,3,1,1,10000
145998.0,4,1,3,10000
146049.0,4,1,1,10000
146070.0,4,1,1,10000
146090.0,8,2,1,1
146091.0,8,2,1,1
146092.0,11,3,2,1
146093.0,4,1,1,10000
146100.0,3,1,1,10000
146101.0,4,1,1,10000
146103.0,4,1,1,10000
146110.0,9,2,4,4
146112.0,6,2,1,1
146114.0,9,3,1,1
146115.0,7,2,37,37
146139.0,4,1,1,10000
146143.0,4,1,1,10000
146157.0,8,2,14,14
146174.0,4,1,1,10000
146175.0,3,1,1,10000
146176.0,4,1,1,10000
146198.0,4,1,1,10000
146199.0,10,2,12,12
146206.0,4,1,1,10000
146207.0,4,1,1,10000
146213.0,2,1,1,10000
146220.0,4,1,1,10000
146221.0,4,1,1,10000
146225.0,6,2,52,52
146227.0,3,1,1,10000
146232.0,4,1,1,10000
146233.0,4,1,1,10000
146235.0,4,1,1,10000
146249.0,4,1,1,10000
146268.0,9,2,31,31
146269.0,4,1,1,10000
146270.0,8,2,1,1
146271.0,2,1,1,10000
146272.0,8,2,1,1
146273.0,4,1,1,10000
146275.0,7,2,36,36
146301.0,4,1,1,10000
146313.0,4,1,1,10000
146314.0,4,1,1,10000
146315.0,7,2,26,26
146317.0,3,1,1,10000
146325.0,4,1,1,10000
146326.0,4,1,1,10000
146327.0,4,1,1,10000
146348.0,4,1,5,10000
146350.0,4,1,1,10000
146351.0,4,1,1,10000
146377.0,4,1,1,10000
146378.0,9,2,31,31
146379.0,4,1,1,10000
146380.0,4,1,1,10000
146387.0,4,1,1,10000
146388.0,4,1,1,10000
146389.0,4,1,1,10000
146396.0,8,2,1,1
146397.0,3,1,1,10000
146399.0,11,2,5,5
146427.0,4,1,1,10000
146431.0,4,1,1,10000
146432.0,9,2,33,33
146433.0,4,1,1,10000
146459.0,3,1,1,10000
146460.0,3,1,1,10000
146484.0,4,1,1,10000
146486.0,4,1,1,10000
146489.0,4,1,1,10000
146514.0,4,2,1,1
146528.0,4,1,1,10000
146535.0,4,1,1,10000
146536.0,4,1,1,10000
146545.0,4,1,1,10000
146546.0,4,1,1,10000
146547.0,4,1,1,10000
146565.0,7,2,56,56
146567.0,9,2,31,31
146582.0,4,1,1,10000
146583.0,4,1,1,10000
146629.0,4,1,3,10000
146630.0,4,1,1,10000
146631.0,4,1,1,10000
146633.0,4,1,1,10000
146651.0,4,1,1,10000
146655.0,4,1,1,10000
146657.0,4,1,1,10000
146664.0,2,1,1,10000
146665.0,4,1,1,10000
146666.0,3,1,1,10000
146690.0,4,1,1,10000
146703.0,2,1,1,10000
146704.0,4,1,1,10000
146705.0,2,1,1,10000
146716.0,4,1,1,10000
146719.0,2,1,1,10000
146720.0,4,1,4,10000
146740.0,4,1,1,10000
146742.0,3,1,1,10000
146747.0,4,1,1,10000
146748.0,4,1,1,10000
146758.0,4,1,1,10000
146759.0,6,2,51,51
146760.0,9,2,27,27
146761.0,4,1,1,10000
146769.0,4,1,1,10000
146786.0,3,1,1,10000
146787.0,7,2,54,54
146789.0,6,2,33,33
146791.0,4,1,1,10000
146793.0,4,1,1,10000
146794.0,10,3,56,29
146795.0,4,1,1,10000
146816.0,5,2,38,38
146817.0,3,1,1,10000
146818.0,4,1,1,10000
146821.0,7,2,52,52
146831.0,3,1,1,10000
146833.0,8,2,28,28
146834.0,6,2,1,1
146836.0,4,1,1,10000
146838.0,4,1,1,10000
146861.0,4,1,1,10000
146862.0,4,1,1,10000
146867.0,7,2,26,26
146868.0,8,2,1,1
146869.0,6,2,1,1
146870.0,8,2,1,1
146871.0,4,1,1,10000
146878.0,2,1,1,10000
146879.0,4,1,1,10000
146881.0,4,1,1,10000
146882.0,4,1,1,10000
146889.0,4,1,1,10000
146890.0,4,1,1,10000
146891.0,2,1,1,10000
146904.0,7,2,9,9
146909.0,4,1,1,10000
146939.0,4,1,1,10000
146941.0,4,1,1,10000
146954.0,4,1,1,10000
146962.0,4,1,1,10000
146963.0,4,1,1,10000
146964.0,9,2,39,39
146967.0,3,1,1,10000
146989.0,4,1,1,10000
147000.0,11,2,6,6
147001.0,2,1,1,10000
147002.0,4,1,1,10000
147003.0,6,2,34,34
147004.0,4,1,1,10000
147005.0,4,1,1,10000
147006.0,11,2,26,26
147008.0,4,1,1,10000
147020.0,10,2,8,8
147023.0,4,1,1,10000
147024.0,4,1,1,10000
147025.0,4,1,1,10000
147026.0,4,1,2,10000
147027.0,7,2,12,12
147028.0,4,1,1,10000
147050.0,4,1,1,10000
147051.0,4,1,1,10000
147053.0,4,1,1,10000
147081.0,14,3,17,1
147082.0,10,2,5,5
147084.0,16,3,36,24
147107.0,11,3,1,1
147108.0,11,3,2,1
147110.0,4,1,1,10000
147113.0,3,1,1,10000
147114.0,10,3,1,1
147116.0,2,1,1,10000
147119.0,11,3,38,32
147145.0,8,2,9,9
147146.0,4,1,1,10000
147147.0,4,1,1,10000
147148.0,2,1,1,10000
147149.0,3,1,1,10000
147151.0,4,1,1,10000
147152.0,4,1,1,10000
147153.0,9,2,12,12
147154.0,4,1,4,10000
147156.0,3,1,1,10000
147164.0,4,1,1,10000
147165.0,1,1,1,10000
147203.0,4,1,1,10000
147237.0,11,3,1,1
147238.0,4,1,1,10000
147290.0,4,1,1,10000
147293.0,8,2,9,9
147294.0,8,2,1,1
147301.0,4,1,1,10000
157793.0,4,1,3,10000
157794.0,10,2,27,27
157795.0,8,2,3,3
157843.0,4,1,1,10000
157880.0,4,1,3,10000
157956.0,4,1,1,10000
157978.0,10,2,8,8
158018.0,4,1,1,10000
158019.0,4,1,1,10000
158020.0,4,1,1,10000
158021.0,2,1,2,10000
158046.0,3,1,1,10000
158056.0,3,1,1,10000
158060.0,3,1,1,10000
158061.0,4,1,1,10000
158062.0,4,1,1,10000
158073.0,4,1,1,10000
158074.0,4,1,1,10000
158076.0,4,1,1,10000
158078.0,4,1,1,10000
158104.0,4,1,1,10000
158105.0,4,1,3,10000
158115.0,4,1,2,10000
158116.0,4,1,1,10000
158123.0,3,1,1,10000
158127.0,10,2,10,10
158136.0,4,1,1,10000
158176.0,4,1,1,10000
158183.0,4,1,1,10000
158184.0,4,1,1,10000
158186.0,4,1,1,10000
158187.0,8,2,7,7
158188.0,4,1,1,10000
158200.0,4,1,1,10000
158201.0,4,1,1,10000
158211.0,4,1,1,10000
158212.0,4,1,1,10000
158240.0,3,1,1,10000
158252.0,4,1,1,10000
158268.0,4,1,1,10000
158269.0,4,1,1,10000
158275.0,4,1,2,10000
158276.0,3,1,3,10000
158277.0,4,1,1,10000
158278.0,3,1,1,10000
158285.0,2,1,1,10000
158286.0,13,3,29,27
158288.0,4,1,3,10000
158309.0,4,1,1,10000
158310.0,4,1,1,10000
158318.0,4,1,1,10000
158326.0,3,1,2,10000
158334.0,4,1,1,10000
158345.0,4,1,1,10000
158359.0,10,2,25,25
158361.0,4,1,1,10000
158362.0,4,1,1,10000
158390.0,9,2,13,13
158391.0,6,2,27,27
158392.0,6,2,4,4
158403.0,4,1,1,10000
158423.0,4,1,3,10000
158425.0,4,1,1,10000
158428.0,10,2,3,3
158440.0,3,1,1,10000
158449.0,10,2,25,25
158452.0,4,1,3,10000
158459.0,8,2,1,1
158460.0,8,2,1,1
158461.0,8,2,8,8
158467.0,3,1,1,10000
158470.0,6,2,3,3
158497.0,4,1,1,10000
158498.0,4,1,1,10000
158510.0,4,1,2,10000
158511.0,4,1,1,10000
158525.0,4,1,1,10000
158543.0,4,1,1,10000
158546.0,3,1,4,10000
158555.0,4,1,3,10000
158556.0,4,1,1,10000
158557.0,7,2,19,19
158565.0,8,2,14,14
158573.0,4,1,1,10000
158574.0,3,1,1,10000
158576.0,4,1,1,10000
158597.0,4,1,1,10000
158598.0,4,1,1,10000
158600.0,4,1,1,10000
158603.0,4,1,1,10000
158620.0,4,1,1,10000
158621.0,4,1,1,10000
158627.0,8,2,6,6
158635.0,4,1,1,10000
158637.0,39,11,12,6
158680.0,4,1,1,10000
158689.0,8,2,1,1
158690.0,8,2,2,2
158730.0,4,1,1,10000
158731.0,2,1,1,10000
158737.0,4,1,1,10000
158739.0,4,2,33,33
158741.0,4,1,1,10000
158758.0,4,1,1,10000
158759.0,4,1,1,10000
158760.0,2,1,1,10000
158784.0,4,1,1,10000
158785.0,2,1,1,10000
158809.0,7,2,1,1
158810.0,8,2,2,2
158814.0,4,1,2,10000
158817.0,4,1,1,10000
158822.0,2,1,1,10000
158824.0,7,2,28,28
158833.0,4,1,1,10000
158834.0,4,1,1,10000
158844.0,4,1,1,10000
158845.0,2,1,1,10000
158874.0,4,1,1,10000
158875.0,4,1,1,10000
158880.0,3,1,1,10000
158882.0,2,1,1,10000
158883.0,5,2,52,52
158889.0,4,1,1,10000
158890.0,3,1,3,10000
158891.0,2,1,1,10000
158893.0,4,1,1,10000
158894.0,4,1,1,10000
158896.0,4,1,1,10000
158898.0,4,1,1,10000
158920.0,4,1,1,10000
158921.0,3,1,3,10000
158923.0,4,1,1,10000
158928.0,8,2,33,33
158935.0,7,2,22,22
158937.0,4,1,1,10000
158938.0,2,1,1,10000
158939.0,3,1,1,10000
158940.0,3,1,1,10000
158943.0,3,1,1,10000
158955.0,4,1,1,10000
158957.0,4,1,1,10000
158958.0,4,1,1,10000
158987.0,3,1,1,10000
158988.0,2,1,1,10000
158989.0,3,1,1,10000
158990.0,3,1,1,10000
159000.0,6,2,1,1
159002.0,4,1,1,10000
159006.0,6,2,1,1
159013.0,4,1,1,10000
159014.0,4,1,1,10000
159035.0,3,1,1,10000
159036.0,8,2,2,2
159037.0,8,2,1,1
159047.0,4,1,1,10000
159055.0,4,1,1,10000
159056.0,4,1,1,10000
159059.0,2,1,1,10000
159060.0,3,1,1,10000
159061.0,2,1,1,10000
159062.0,2,1,1,10000
159079.0,4,1,1,10000
159081.0,4,1,1,10000
159082.0,4,1,1,10000
159091.0,4,1,1,10000
159094.0,4,1,1,10000
159095.0,4,1,1,10000
159101.0,4,1,1,10000
159104.0,4,1,1,10000
159105.0,4,1,2,10000
159106.0,4,1,1,10000
159107.0,4,1,1,10000
159119.0,4,1,1,10000
159120.0,4,1,1,10000
159145.0,4,1,3,10000
159146.0,4,1,1,10000
159147.0,4,1,1,10000
159149.0,4,1,1,10000
159157.0,4,1,1,10000
159162.0,7,2,29,29
159163.0,8,2,1,1
159165.0,8,2,1,1
159167.0,4,1,4,10000
159179.0,4,1,1,10000
159180.0,4,1,1,10000
159182.0,4,1,1,10000
159183.0,4,1,1,10000
159214.0,4,1,1,10000
159216.0,4,1,1,10000
159220.0,2,1,1,10000
159221.0,4,1,1,10000
159223.0,4,1,1,10000
159237.0,13,3,2,1
159238.0,4,1,1,10000
159240.0,4,1,1,10000
159241.0,9,3,3,3
159243.0,13,3,2,1
159245.0,4,1,1,10000
159292.0,4,1,3,10000
159293.0,4,1,1,10000
159311.0,48,13,9,1
159313.0,7,2,1,1
159314.0,4,1,1,10000
159315.0,7,2,18,18
159318.0,4,1,1,10000
159342.0,2,1,2,10000
159343.0,4,1,1,10000
159344.0,4,1,1,10000
159349.0,63,11,15,5
159358.0,7,2,17,17
159360.0,4,1,1,10000
159373.0,3,1,1,10000
159374.0,4,1,1,10000
159375.0,10,2,23,23
159376.0,3,1,1,10000
159377.0,4,1,1,10000
159378.0,3,1,1,10000
159386.0,4,1,1,10000
159414.0,4,1,1,10000
159416.0,4,1,2,10000
159428.0,4,1,1,10000
159429.0,2,1,1,10000
159431.0,3,1,1,10000
159440.0,3,1,1,10000
159441.0,7,2,31,31
159442.0,4,1,1,10000
159443.0,4,1,1,10000
159444.0,4,1,3,10000
159445.0,8,2,11,11
159447.0,4,1,1,10000
159465.0,4,1,1,10000
159466.0,6,2,14,14
159483.0,4,1,2,10000
159488.0,9,2,26,26
159489.0,4,1,1,10000
159490.0,4,1,1,10000
159491.0,4,1,1,10000
159502.0,6,2,13,13
159515.0,4,1,1,10000
159516.0,4,1,1,10000
159517.0,4,1,1,10000
159518.0,4,1,2,10000
159539.0,9,2,10,10
159540.0,3,1,1,10000
159544.0,4,1,1,10000
