evtID,trkID,segnum,PID,pdgID,X,Y,Z,TX,TY,E,minPID,injectPID
100155.0,20636.0,6.0,10.0,11.0,-17506.59,15478.234,202771.5,-0.007737644,0.0023281353,1.410469,9.0,0.0
100155.0,31737.0,7.0,12.0,11.0,-17418.523,15488.062,205625.48,0.0065466147,-0.005902539,36.602787,12.0,0.0
100155.0,20618.0,8.0,9.0,11.0,-17437.514,15505.482,201344.5,0.005713617,-0.005333826,1.3170595,9.0,0.0
100155.0,20618.0,8.0,12.0,-11.0,-17424.137,15476.156,205625.48,0.0019428066,-0.008151735,5.3266625,9.0,0.0
100155.0,20618.0,8.0,13.0,-11.0,-17421.52,15464.935,207052.48,0.002472272,-0.005344176,5.3266625,9.0,0.0
100155.0,36721.0,3.0,14.0,-11.0,-17431.848,15500.691,208479.5,0.0023306748,0.001187743,5.8261347,14.0,0.0
100155.0,36721.0,3.0,15.0,-11.0,-17428.973,15502.418,209906.5,0.0012019186,0.0012691522,5.8261347,14.0,0.0
100155.0,36721.0,3.0,16.0,11.0,-17426.719,15504.676,211333.5,0.007277332,-0.0022817065,0.54314774,14.0,0.0
100155.0,38689.0,4.0,18.0,11.0,-17377.865,15489.265,214187.5,0.0041804127,0.0031181106,7.498236,15.0,0.0
100155.0,40163.0,3.0,17.0,11.0,-17443.656,15516.571,212760.5,-0.0036681946,0.007810133,1.0788858,9.0,0.0
100155.0,40163.0,3.0,19.0,-11.0,-17440.947,15529.93,215614.5,0.00028863963,0.004053273,0.76184785,9.0,0.0
100155.0,40163.0,3.0,20.0,-11.0,-17443.28,15527.818,217041.48,-0.0015092425,-0.0009770523,0.76184785,9.0,0.0
100155.0,39636.0,4.0,22.0,-11.0,-17474.01,15502.107,219895.5,0.0015643624,-0.0014044525,0.13053855,22.0,0.0
100155.0,39636.0,4.0,23.0,11.0,-17473.033,15502.314,221322.5,0.002616936,0.0023478128,1.5343485,22.0,0.0
100155.0,39636.0,4.0,24.0,11.0,-17472.26,15506.991,222749.5,-0.0014406089,0.0066549415,1.5343485,22.0,0.0
100155.0,39636.0,4.0,25.0,11.0,-17478.064,15511.611,224176.5,-0.005389388,0.004086939,1.5343485,22.0,0.0
100155.0,32421.0,4.0,27.0,11.0,-17449.574,15498.08,227030.48,0.0020263572,-0.00067867094,2.3023174,27.0,0.0
100155.0,32421.0,4.0,28.0,11.0,-17449.346,15502.73,228457.48,-0.00303957,0.0041080555,2.3023174,27.0,0.0
100155.0,32421.0,4.0,29.0,11.0,-17449.783,15507.601,229884.48,-0.0025806571,0.003960771,2.3023174,27.0,0.0
100155.0,32421.0,4.0,30.0,11.0,-17454.477,15517.392,231311.5,-0.0009916794,0.008008009,2.3023174,27.0,0.0
100155.0,30833.0,4.0,28.0,11.0,-17483.535,15489.737,228457.48,0.0003982843,-0.0032518671,1.646616,28.0,0.0
100155.0,30833.0,4.0,29.0,11.0,-17485.572,15491.541,229884.48,-0.003382933,0.004019729,1.646616,28.0,0.0
100155.0,30833.0,4.0,30.0,11.0,-17490.152,15490.115,231311.5,-0.0039984295,-0.006781855,1.646616,28.0,0.0
100155.0,30833.0,4.0,31.0,11.0,-17491.11,15481.315,232738.5,0.00089345477,-0.003532473,1.646616,28.0,0.0
100155.0,36659.0,12.0,16.0,11.0,-17435.238,15516.129,211333.5,-0.00095914607,-0.0034632774,4.2880626,14.0,0.0
100155.0,36659.0,12.0,19.0,11.0,-17445.496,15513.584,215614.5,-0.0032028945,0.0017860484,1.5867355,14.0,0.0
100155.0,36659.0,12.0,20.0,11.0,-17451.203,15518.506,217041.48,-0.0037113025,0.0014960488,1.5867355,14.0,0.0
100155.0,36659.0,12.0,23.0,-11.0,-17460.154,15519.908,221322.5,-0.0018928308,0.0008779716,0.78536624,14.0,0.0
100155.0,36659.0,12.0,24.0,-11.0,-17468.496,15519.061,222749.5,-0.0038729196,-0.001542948,0.06453776,14.0,0.0
100155.0,36659.0,12.0,26.0,11.0,-17481.248,15515.445,225603.5,-0.0027453704,-0.0003283679,0.6964556,14.0,0.0
100155.0,36659.0,12.0,27.0,-11.0,-17490.326,15508.424,227030.48,-0.008894967,-0.0018550277,0.9005891,14.0,0.0
100155.0,36659.0,12.0,30.0,-11.0,-17522.094,15508.235,231311.5,-0.0033721225,-6.8163754e-05,1.8349129,14.0,0.0
100155.0,32380.0,7.0,27.0,11.0,-17484.484,15494.079,227030.48,-0.0076293703,-0.0020064195,1.646616,27.0,0.0
100155.0,32380.0,7.0,28.0,-11.0,-17493.074,15491.726,228457.48,-0.007687759,-5.4615157e-05,1.856959,27.0,0.0
100155.0,32380.0,7.0,29.0,-11.0,-17501.402,15494.623,229884.48,-0.006667988,0.0040955874,1.856959,27.0,0.0
100155.0,2681.0,8.0,3.0,-11.0,-17429.924,15496.155,192782.5,-0.003039945,-0.0035735264,43.153984,3.0,0.0
100155.0,2681.0,8.0,4.0,-11.0,-17428.807,15496.659,194209.48,0.0025440804,0.0001735617,43.153984,3.0,0.0
100155.0,2681.0,8.0,5.0,11.0,-17431.88,15495.902,195636.48,-0.004028676,0.0018095844,8.319719,3.0,0.0
100155.0,2681.0,8.0,6.0,-11.0,-17433.846,15495.615,197063.48,-0.0011782993,0.0012760866,0.93951994,3.0,0.0
100155.0,2681.0,8.0,7.0,11.0,-17433.262,15494.809,198490.5,-0.000705669,-0.0008184139,8.800478,3.0,0.0
100155.0,2681.0,8.0,8.0,-11.0,-17433.75,15495.842,199917.5,-0.0018417368,-0.0048445463,5.872236,3.0,0.0
100155.0,2681.0,8.0,9.0,11.0,-17433.795,15496.062,201344.5,-0.0009887798,0.00077246584,7.498236,3.0,0.0
100155.0,2681.0,8.0,10.0,11.0,-17434.297,15497.665,202771.5,-9.524887e-05,0.0026070995,7.498236,3.0,0.0
100155.0,4773.0,6.0,4.0,-11.0,-17431.793,15496.416,194209.48,0.00229705,0.0029802965,5.023984,4.0,0.0
100155.0,4773.0,6.0,5.0,-11.0,-17426.934,15496.114,195636.48,0.0025580227,0.0011474693,43.153984,4.0,0.0
100155.0,4773.0,6.0,6.0,-11.0,-17423.559,15495.982,197063.48,0.00521104,0.0017515616,43.153984,4.0,0.0
100155.0,4773.0,6.0,7.0,11.0,-17419.389,15498.376,198490.5,0.0060399063,0.0013255931,1.6866153,4.0,0.0
100155.0,4773.0,6.0,9.0,-11.0,-17405.365,15499.2295,201344.5,0.00254805,-4.7282254e-05,43.153984,4.0,0.0
100155.0,4773.0,6.0,12.0,-11.0,-17401.645,15512.13,205625.48,0.001082754,0.0030727515,0.32210585,4.0,0.0
100155.0,17411.0,4.0,8.0,-11.0,-17433.285,15503.582,199917.5,0.004089862,0.002057372,0.6958805,8.0,0.0
100155.0,17411.0,4.0,9.0,11.0,-17430.871,15497.541,201344.5,-0.0027847816,-0.003656304,36.602787,8.0,0.0
100155.0,17411.0,4.0,10.0,-11.0,-17428.89,15492.46,202771.5,-0.00033363563,-0.0053442577,5.3266625,8.0,0.0
100155.0,17411.0,4.0,11.0,-11.0,-17427.291,15485.063,204198.5,0.0015504097,-0.004876472,5.3266625,8.0,0.0
100155.0,24437.0,4.0,10.0,-11.0,-17429.361,15494.581,202771.5,0.0068214787,-0.003516131,5.872236,10.0,0.0
100155.0,24437.0,4.0,11.0,11.0,-17425.148,15492.939,204198.5,0.0038273963,-9.703403e-05,36.602787,10.0,0.0
100155.0,24437.0,4.0,12.0,11.0,-17423.613,15496.423,205625.48,-0.00053975923,0.0011568988,1.3214649,10.0,0.0
100155.0,24437.0,4.0,14.0,-11.0,-17419.02,15507.68,208479.5,2.6934109e-05,0.0055103307,9.896351,10.0,0.0
100155.0,28231.0,6.0,12.0,-11.0,-17419.363,15498.949,205625.48,0.005797858,-0.0009875941,2.2365983,11.0,0.0
100155.0,28231.0,6.0,13.0,11.0,-17411.355,15501.536,207052.48,0.0012992885,0.0019848566,0.793351,11.0,0.0
100155.0,28179.0,4.0,11.0,11.0,-17435.363,15494.752,204198.5,0.008511367,0.0018570408,4.2880626,11.0,0.0
100155.0,28179.0,4.0,13.0,11.0,-17418.982,15488.107,207052.48,0.0007144776,-0.0061334656,1.4768654,11.0,0.0
100155.0,28179.0,4.0,14.0,-11.0,-17409.998,15485.636,208479.5,0.007734645,0.0013717928,3.1043618,11.0,0.0
100155.0,24362.0,7.0,10.0,-11.0,-17428.53,15493.714,202771.5,0.0025003112,0.008510268,5.3266625,10.0,0.0
100155.0,24362.0,7.0,11.0,-11.0,-17433.664,15495.64,204198.5,-0.0054732724,-0.004922419,2.8525262,10.0,0.0
100155.0,24362.0,7.0,12.0,-11.0,-17435.908,15501.099,205625.48,0.0016635786,0.003559708,5.899787,10.0,0.0
100155.0,24362.0,7.0,13.0,11.0,-17434.844,15503.719,207052.48,0.0014657127,0.0010309957,7.498236,10.0,0.0
100155.0,24362.0,7.0,15.0,-11.0,-17433.865,15495.872,209906.5,0.0015537097,-0.0027630622,1.9097118,10.0,0.0
100155.0,24362.0,7.0,16.0,11.0,-17430.346,15495.36,211333.5,0.0041842675,0.0005743683,4.3216014,10.0,0.0
100155.0,24362.0,7.0,17.0,11.0,-17421.691,15500.188,212760.5,0.007999953,0.0050264755,4.3216014,10.0,0.0
100155.0,20628.0,4.0,9.0,-11.0,-17431.383,15502.026,201344.5,0.0053621344,-0.0043851337,0.6958805,9.0,0.0
100155.0,20628.0,4.0,10.0,11.0,-17430.459,15507.081,202771.5,-0.0010257629,0.006695588,3.1304228,9.0,0.0
100155.0,238.0,11.0,3.0,11.0,-17440.47,15499.368,192782.5,-0.005285829,0.003423723,3.6660736,0.0,0.0
100155.0,238.0,11.0,4.0,11.0,-17445.35,15500.828,194209.48,-0.0030155259,0.0030003644,3.6660736,0.0,0.0
100155.0,238.0,11.0,7.0,11.0,-17457.707,15506.083,198490.5,-0.004204684,0.00019105128,3.6660736,0.0,0.0
100155.0,238.0,11.0,8.0,11.0,-17463.172,15505.905,199917.5,-0.0045619993,0.0017435611,3.6660736,0.0,0.0
100155.0,238.0,11.0,9.0,11.0,-17472.344,15509.3955,201344.5,-0.006523715,0.0024031373,3.6660736,0.0,0.0
100155.0,238.0,11.0,10.0,11.0,-17477.525,15510.1045,202771.5,-0.0025381004,-0.0012398715,3.6660736,0.0,0.0
100155.0,238.0,11.0,11.0,-11.0,-17487.799,15505.753,204198.5,-0.009922269,-0.00049262843,0.14765315,0.0,0.0
100155.0,238.0,11.0,12.0,11.0,-17488.482,15507.2705,205625.48,0.004217311,-0.0024917966,3.6660736,0.0,0.0
100155.0,238.0,11.0,13.0,11.0,-17481.816,15511.037,207052.48,0.0067777163,-0.0032109036,3.6660736,0.0,0.0
100155.0,36741.0,5.0,14.0,-11.0,-17431.809,15504.43,208479.5,0.006352222,0.0034512382,5.899787,14.0,0.0
100155.0,36808.0,4.0,14.0,11.0,-17431.484,15509.759,208479.5,0.0055957944,0.007163297,7.498236,14.0,0.0
100155.0,36808.0,4.0,16.0,-11.0,-17424.598,15533.287,211333.5,-0.0023031277,0.006404657,9.896351,14.0,0.0
100155.0,36808.0,4.0,17.0,-11.0,-17422.75,15541.092,212760.5,0.0009733208,0.0049086655,9.896351,14.0,0.0
100155.0,36808.0,4.0,18.0,-11.0,-17422.504,15543.368,214187.5,0.0007563324,-0.004042079,9.896351,14.0,0.0
100155.0,38593.0,3.0,15.0,11.0,-17421.293,15499.199,209906.5,-0.0011586268,0.0017414076,1.4871954,15.0,0.0
100155.0,38593.0,3.0,16.0,11.0,-17423.666,15497.395,211333.5,-0.0014896939,-0.006802167,1.4871954,15.0,0.0
100155.0,40004.0,6.0,17.0,11.0,-17443.303,15498.32,212760.5,-0.008874477,0.00082670717,2.3814096,17.0,0.0
100155.0,40004.0,6.0,18.0,-11.0,-17451.48,15494.942,214187.5,-0.0002461158,-0.0047752606,1.0570977,17.0,0.0
100155.0,40004.0,6.0,19.0,-11.0,-17450.887,15495.617,215614.5,-0.0007893318,0.004872355,1.0570977,17.0,0.0
100155.0,40957.0,3.0,20.0,-11.0,-17415.885,15506.666,217041.48,0.0028983753,0.0035422544,2.2084613,20.0,0.0
100155.0,40957.0,3.0,21.0,11.0,-17408.432,15511.654,218468.48,0.005941864,-0.00028287355,0.4055079,20.0,0.0
100155.0,40885.0,5.0,20.0,-11.0,-17449.191,15502.634,217041.48,-0.006934981,0.007231196,0.70526946,19.0,0.0
100155.0,40885.0,5.0,21.0,-11.0,-17452.34,15501.107,218468.48,0.0015260743,0.0012619254,12.977938,19.0,0.0
100155.0,38573.0,3.0,23.0,-11.0,-17457.697,15467.327,221322.5,-6.475609e-05,-0.004922004,5.470461,23.0,0.0
100155.0,38573.0,3.0,24.0,11.0,-17461.89,15460.209,222749.5,-0.0006431372,-0.00741759,4.502746,23.0,0.0
100155.0,40849.0,6.0,19.0,11.0,-17472.277,15482.858,215614.5,-0.0011943725,0.0044362377,1.5338173,19.0,0.0
100155.0,40849.0,6.0,20.0,11.0,-17472.756,15492.334,217041.48,0.002999666,0.0069429693,1.5338173,19.0,0.0
100155.0,40849.0,6.0,21.0,11.0,-17464.484,15497.711,218468.48,0.0037123081,-0.001971148,1.5338173,19.0,0.0
100155.0,40849.0,6.0,22.0,11.0,-17461.725,15494.371,219895.5,0.0007052226,-0.0020390328,1.5338173,19.0,0.0
100155.0,40849.0,6.0,23.0,11.0,-17455.283,15491.731,221322.5,0.005268775,-0.0065769753,0.059692204,19.0,0.0
100155.0,28262.0,16.0,11.0,-11.0,-17441.457,15493.461,204198.5,-0.0006534884,-0.0009785724,12.977938,11.0,0.0
100155.0,28262.0,16.0,12.0,-11.0,-17443.938,15493.251,205625.48,-0.0014710487,0.001313719,12.977938,11.0,0.0
100155.0,28262.0,16.0,13.0,-11.0,-17446.24,15494.508,207052.48,-0.00045072834,0.001972724,12.977938,11.0,0.0
100155.0,28262.0,16.0,14.0,-11.0,-17449.367,15491.724,208479.5,-0.008327571,-7.510657e-05,0.6506734,11.0,0.0
100155.0,28262.0,16.0,16.0,-11.0,-17455.662,15497.424,211333.5,-0.0010925885,0.0015680448,12.977938,11.0,0.0
100155.0,28262.0,16.0,17.0,-11.0,-17459.527,15498.151,212760.5,-0.0030759827,0.000858777,12.977938,11.0,0.0
100155.0,28262.0,16.0,18.0,-11.0,-17463.568,15498.204,214187.5,-0.00046043145,4.0165498e-05,12.977938,11.0,0.0
100155.0,28262.0,16.0,19.0,-11.0,-17463.48,15497.395,215614.5,0.002486115,-0.0013850488,12.977938,11.0,0.0
100155.0,28262.0,16.0,20.0,-11.0,-17458.08,15498.259,217041.48,0.0010922748,0.0023247716,12.977938,11.0,0.0
100155.0,28262.0,16.0,22.0,-11.0,-17449.33,15498.579,219895.5,0.00028342303,-0.005068219,12.977938,11.0,0.0
100155.0,28262.0,16.0,23.0,11.0,-17456.793,15492.599,221322.5,-0.0021783437,0.0011621565,0.059692204,11.0,0.0
100155.0,7383.0,24.0,5.0,-11.0,-17434.064,15499.08,195636.48,0.0034370692,0.0029125575,40.980915,5.0,0.0
100155.0,7383.0,24.0,6.0,-11.0,-17436.418,15499.396,197063.48,-0.0008845129,-0.0010043853,40.980915,5.0,0.0
100155.0,7383.0,24.0,7.0,11.0,-17435.934,15494.287,198490.5,0.00042208337,0.0003467122,6.0322175,5.0,0.0
100155.0,7383.0,24.0,8.0,11.0,-17437.537,15494.096,199917.5,-7.686183e-05,-0.0027138146,6.0322175,5.0,0.0
100155.0,7383.0,24.0,10.0,-11.0,-17437.54,15487.72,202771.5,0.0014215667,-0.0033092573,0.57291776,5.0,0.0
100155.0,7383.0,24.0,11.0,11.0,-17432.266,15481.2705,204198.5,0.00081264006,-0.0039991373,6.0322175,5.0,0.0
100155.0,7383.0,24.0,12.0,11.0,-17433.85,15483.798,205625.48,-0.00019580871,0.001281815,1.4871954,5.0,0.0
100155.0,7383.0,24.0,13.0,11.0,-17434.062,15491.363,207052.48,0.000756112,0.0043861466,4.2880626,5.0,0.0
100155.0,7383.0,24.0,14.0,-11.0,-17439.201,15496.6455,208479.5,-0.0014710589,-0.00014251446,11.977031,5.0,0.0
100155.0,7383.0,24.0,15.0,11.0,-17440.15,15497.781,209906.5,0.0004722471,0.005701266,19.4468,5.0,0.0
100155.0,7383.0,24.0,16.0,11.0,-17440.504,15499.146,211333.5,-0.00039316172,-0.0009748732,2.3814096,5.0,0.0
100155.0,7383.0,24.0,17.0,-11.0,-17444.158,15501.856,212760.5,-0.001755379,0.0028760114,11.977031,5.0,0.0
100155.0,7383.0,24.0,18.0,11.0,-17444.492,15498.101,214187.5,-0.00024771452,2.6785758e-05,19.4468,5.0,0.0
100155.0,7383.0,24.0,19.0,11.0,-17445.332,15500.033,215614.5,0.0021197195,-0.00097506976,19.4468,5.0,0.0
100155.0,7383.0,24.0,22.0,11.0,-17434.428,15498.094,219895.5,0.0025630484,-0.0031928194,19.4468,5.0,0.0
100155.0,7383.0,24.0,23.0,11.0,-17430.21,15495.132,221322.5,0.0027698325,-0.002967247,19.4468,5.0,0.0
100155.0,7383.0,24.0,24.0,11.0,-17427.3,15492.716,222749.5,0.0020983748,-0.0048693027,0.18459727,5.0,0.0
100155.0,7383.0,24.0,25.0,11.0,-17422.596,15484.402,224176.5,0.0025097027,-0.0039959047,19.4468,5.0,0.0
100155.0,7383.0,24.0,26.0,11.0,-17422.508,15475.267,225603.5,-0.0011597949,-0.00934601,19.4468,5.0,0.0
100155.0,37233.0,3.0,24.0,-11.0,-17456.271,15457.597,222749.5,-0.0011855054,-0.008638191,5.470461,24.0,0.0
100155.0,37233.0,3.0,25.0,11.0,-17460.209,15450.083,224176.5,0.0013880761,-0.006057448,4.502746,24.0,0.0
100155.0,37233.0,3.0,26.0,-11.0,-17454.19,15441.42,225603.5,-0.0007659079,-0.0077058706,0.94696426,24.0,0.0
100155.0,30925.0,6.0,28.0,-11.0,-17393.816,15560.481,228457.48,0.0028862485,0.0037619304,2.4727275,28.0,0.0
100155.0,30925.0,6.0,29.0,-11.0,-17388.79,15563.8955,229884.48,0.0047214124,0.0026423917,2.4727275,28.0,0.0
100155.0,30925.0,6.0,30.0,-11.0,-17380.938,15563.956,231311.5,0.004445792,0.0014340123,2.4727275,28.0,0.0
100155.0,592.0,6.0,1.0,-11.0,-17429.17,15496.572,189928.5,0.0027281642,0.0015176464,0.43729526,1.0,0.0
100155.0,592.0,6.0,2.0,11.0,-17425.18,15493.53,191355.5,0.0040278356,0.002662658,8.524391,1.0,0.0
100155.0,592.0,6.0,3.0,11.0,-17415.828,15496.528,192782.5,0.0068174,0.0015209791,8.524391,1.0,0.0
100155.0,592.0,6.0,4.0,11.0,-17405.244,15498.313,194209.48,0.007907479,0.0007306596,8.524391,1.0,0.0
100155.0,1338.0,3.0,2.0,11.0,-17430.645,15496.349,191355.5,0.0059214933,-0.003854986,200.0,2.0,0.0
100155.0,1338.0,3.0,5.0,11.0,-17420.598,15489.833,195636.48,-0.0026207143,0.0017240539,1.6866153,2.0,0.0
100155.0,9987.0,8.0,6.0,-11.0,-17432.822,15498.86,197063.48,0.00404371,-0.006126787,0.25552255,6.0,0.0
100155.0,34420.0,7.0,13.0,-11.0,-17424.744,15493.453,207052.48,-0.009444147,0.004136126,3.8335567,13.0,0.0
100155.0,34420.0,7.0,15.0,11.0,-17441.537,15492.649,209906.5,-0.003621879,-0.0007080302,0.17797786,13.0,0.0
100160.0,7634.0,4.0,7.0,-11.0,-4110.289,14843.064,198490.5,-0.006506979,-0.005609021,11.016081,5.0,0.0
100160.0,7662.0,3.0,5.0,-11.0,-4116.4297,14865.331,195636.48,-0.0025297499,0.009080557,1.3861176,5.0,0.0
100160.0,10314.0,4.0,6.0,11.0,-4113.528,14864.748,197063.48,0.0062733255,0.00096608174,42.52073,6.0,0.0
100160.0,10343.0,3.0,7.0,-11.0,-4126.0376,14848.057,198490.5,0.0039764307,-0.007759505,0.6635191,6.0,0.0
100160.0,21345.0,3.0,9.0,11.0,-4067.2065,14846.594,201344.5,0.00478609,0.0023653936,0.41326267,9.0,0.0
100160.0,2746.0,7.0,3.0,-11.0,-4120.004,14871.127,192782.5,0.00026995683,0.0037850996,19.252567,3.0,0.0
100160.0,2746.0,7.0,4.0,11.0,-4120.587,14875.568,194209.48,-0.005553934,0.007902228,0.63451546,3.0,0.0
100160.0,2746.0,7.0,5.0,-11.0,-4121.872,14881.935,195636.48,0.0002430692,0.004493012,19.252567,3.0,0.0
100160.0,2746.0,7.0,9.0,11.0,-4131.2417,14907.802,201344.5,-0.0021188406,0.0054850923,1.9188483,3.0,0.0
100160.0,2746.0,7.0,10.0,11.0,-4127.444,14911.818,202771.5,0.005505364,-0.0006116731,0.78792065,3.0,0.0
100160.0,2746.0,7.0,12.0,11.0,-4107.828,14920.7705,205625.48,0.0039375615,0.0030155708,0.78792065,3.0,0.0
100160.0,2738.0,10.0,3.0,11.0,-4119.07,14863.701,192782.5,0.005069707,0.004708111,200.0,3.0,0.0
100160.0,2738.0,10.0,4.0,-11.0,-4115.5483,14860.846,194209.48,0.002684536,-0.0048057926,11.016081,3.0,0.0
100160.0,2738.0,10.0,5.0,-11.0,-4114.477,14855.535,195636.48,0.0013099649,-0.0064174104,11.016081,3.0,0.0
100160.0,2738.0,10.0,6.0,-11.0,-4112.5996,14849.109,197063.48,0.0013862347,-0.0060915807,11.016081,3.0,0.0
100160.0,2738.0,10.0,10.0,11.0,-4091.892,14819.04,202771.5,0.004989049,-0.003321403,5.222563,3.0,0.0
100160.0,2738.0,10.0,11.0,11.0,-4082.5598,14811.403,204198.5,0.007505653,-0.0050581032,5.222563,3.0,0.0
100160.0,2738.0,10.0,13.0,11.0,-4076.5176,14806.676,207052.48,0.0007146801,-0.0054877726,5.222563,3.0,0.0
100160.0,2738.0,10.0,14.0,-11.0,-4076.2158,14788.444,208479.5,0.0008034922,-0.0063586654,0.46653822,3.0,0.0
100160.0,2738.0,10.0,15.0,-11.0,-4074.1614,14777.896,209906.5,0.0032233922,-0.00717566,0.46653822,3.0,0.0
100160.0,40713.0,4.0,16.0,11.0,-4041.0286,14832.035,211333.5,0.009281157,-0.0017719761,0.5037117,16.0,0.0
100160.0,41453.0,3.0,17.0,-11.0,-4167.944,14852.23,212760.5,0.007367869,0.0010690952,0.8169474,17.0,0.0
100160.0,41453.0,3.0,18.0,-11.0,-4165.301,14857.473,214187.5,0.0028834734,0.0042497455,0.8169474,17.0,0.0
100160.0,41548.0,7.0,17.0,-11.0,-4118.425,14838.472,212760.5,0.0013356885,-0.0016611151,0.16251998,17.0,0.0
100160.0,41548.0,7.0,18.0,11.0,-4117.956,14823.561,214187.5,0.00063976576,-0.008589628,1.6861805,17.0,0.0
100160.0,41572.0,3.0,20.0,11.0,-4121.528,14829.31,217041.48,0.00094206136,-0.00033306712,0.8466682,17.0,0.0
100160.0,42202.0,6.0,20.0,11.0,-4088.0154,14879.288,217041.48,-0.007731442,-0.0031645333,1.2828101,20.0,0.0
100160.0,42202.0,6.0,21.0,11.0,-4097.1646,14876.394,218468.48,-0.0029706496,0.0002778303,1.2828101,20.0,0.0
100160.0,42202.0,6.0,22.0,11.0,-4104.264,14877.193,219895.5,-0.004663163,0.005793006,1.2828101,20.0,0.0
100160.0,42202.0,6.0,25.0,11.0,-4143.001,14917.04,224176.5,-0.0061065303,0.0043774783,1.2828101,20.0,0.0
100160.0,39990.0,6.0,16.0,-11.0,-4087.7012,14847.935,211333.5,0.0029852542,-0.0025672663,0.11734038,15.0,0.0
100160.0,39990.0,6.0,19.0,-11.0,-4092.1858,14844.502,215614.5,-0.0074511473,0.0012084207,0.2742686,15.0,0.0
100160.0,39990.0,6.0,22.0,-11.0,-4125.343,14859.657,219895.5,-0.005355014,0.0036572637,1.7129656,15.0,0.0
100160.0,39990.0,6.0,24.0,11.0,-4125.4785,14853.871,222749.5,0.006706633,-0.0018763881,2.1907315,15.0,0.0
100160.0,41346.0,5.0,21.0,11.0,-4058.4592,14843.211,218468.48,0.0032943012,-0.0068876613,4.321839,17.0,0.0
100160.0,41346.0,5.0,24.0,11.0,-4053.521,14812.441,222749.5,0.00855314,-0.003593592,1.3099432,17.0,0.0
100160.0,7656.0,3.0,6.0,-11.0,-4119.7773,14851.607,197063.48,-6.143923e-05,-0.007259323,0.6635191,5.0,0.0
100160.0,18050.0,3.0,8.0,11.0,-4124.537,14861.721,199917.5,-0.0027544012,-0.0049217055,1.6148198,8.0,0.0
100160.0,18050.0,3.0,9.0,11.0,-4128.8447,14854.122,201344.5,-0.0056909537,-0.005402583,1.6148198,8.0,0.0
100160.0,21360.0,8.0,9.0,11.0,-4125.4507,14865.367,201344.5,-0.0006277371,-0.0019673065,1.766403,9.0,0.0
100160.0,21360.0,8.0,10.0,-11.0,-4125.4517,14863.416,202771.5,-0.0018396053,-0.0031039077,1.2668567,9.0,0.0
100160.0,21360.0,8.0,11.0,-11.0,-4121.144,14861.589,204198.5,0.002371051,-0.0006878232,46.969254,9.0,0.0
100160.0,21360.0,8.0,12.0,11.0,-4120.71,14858.349,205625.48,0.0017695891,-0.0069933655,9.4137125,9.0,0.0
100160.0,21360.0,8.0,13.0,11.0,-4118.687,14853.547,207052.48,0.003956409,0.00070694904,9.4137125,9.0,0.0
100160.0,21360.0,8.0,14.0,11.0,-4118.608,14847.2705,208479.5,-0.00038458078,-0.006937353,9.4137125,9.0,0.0
100160.0,21360.0,8.0,15.0,11.0,-4115.741,14838.226,209906.5,0.0016601346,-0.0051964615,9.4137125,9.0,0.0
100160.0,14859.0,3.0,7.0,11.0,-4124.0093,14857.351,198490.5,-0.0014878656,-0.00096486165,200.0,7.0,0.0
100160.0,14859.0,3.0,8.0,-11.0,-4116.062,14861.666,199917.5,0.007991822,0.0022532018,3.4142897,7.0,0.0
100160.0,14859.0,3.0,10.0,11.0,-4099.661,14877.125,202771.5,0.0050523328,0.00739024,0.48805928,7.0,0.0
100160.0,18039.0,6.0,8.0,-11.0,-4118.561,14867.531,199917.5,0.0054215905,-9.534085e-05,0.7002629,8.0,0.0
100160.0,18039.0,6.0,9.0,-11.0,-4115.579,14861.648,201344.5,0.0016639349,-0.004661156,16.181707,8.0,0.0
100160.0,18039.0,6.0,10.0,-11.0,-4111.7197,14864.689,202771.5,-0.00030359125,0.0026986063,1.0377523,8.0,0.0
100160.0,18039.0,6.0,11.0,11.0,-4114.507,14868.386,204198.5,-0.007237951,-0.0039920374,6.300128,8.0,0.0
100160.0,18039.0,6.0,13.0,11.0,-4119.273,14866.548,207052.48,0.006463539,0.0027265032,0.9947507,8.0,0.0
100160.0,18039.0,6.0,14.0,11.0,-4115.079,14875.495,208479.5,0.0067118807,0.0050454,0.9947507,8.0,0.0
100160.0,14933.0,5.0,7.0,11.0,-4118.325,14863.798,198490.5,0.002531534,-0.00079297734,0.55083406,7.0,0.0
100160.0,25643.0,4.0,10.0,-11.0,-4107.649,14868.324,202771.5,0.004179607,0.0056598536,2.1507046,10.0,0.0
100160.0,39836.0,4.0,16.0,11.0,-4124.758,14876.554,211333.5,-0.00028896338,0.002081037,1.2828101,15.0,0.0
100160.0,39836.0,4.0,17.0,-11.0,-4126.3174,14877.089,212760.5,-0.0022331004,0.00067414297,1.3892834,15.0,0.0
100160.0,39836.0,4.0,18.0,-11.0,-4129.8057,14886.238,214187.5,-0.0022426813,0.008541362,1.3892834,15.0,0.0
100160.0,29206.0,5.0,11.0,-11.0,-4105.773,14850.327,204198.5,0.0071581723,-0.0005478717,4.0670085,11.0,0.0
100160.0,29206.0,5.0,12.0,-11.0,-4107.456,14858.257,205625.48,-0.0011339812,0.0050358213,2.486674,11.0,0.0
100160.0,29206.0,5.0,13.0,11.0,-4112.747,14862.056,207052.48,-0.0023167918,0.0073650563,11.132955,11.0,0.0
